REC_YEAR	ORG_CODE	SCHOOL	SAT_STU_GROUP_CODE	LABEL_STU	SAT_TAKEN	SAT_READ	SAT_WRITE	SAT_MATH	SORT
2012	06950000	06950505	ALL	All Students	378	583	579	608	1
2012	06950000	06950505	LOWINC	Low Income	21	452	438	446	3
2012	06950000	06950505	SPED	Special Education	45	496	485	505	4
2012	06950000	06950505	HIGH	High Needs	59	486	476	493	4.5
2012	06950000	06950505	F	Female	172	583	584	590	5
2012	06950000	06950505	M	Male	206	583	575	623	6
2012	06950000	06950505	AS	Asian	13	575	575	641	8
2012	06950000	06950505	BL	Black or Afr. Amer.	23	438	442	441	9
2012	06950000	06950505	HS	Hispanic	9				10
2012	06950000	06950505	MR	Multi-race, Non-Hisp.	7				11
2012	06950000	06950505	WH	White	326	594	590	620	13
2012	06950000		ALL	All Students	381	581	577	606	1
2012	06950000		LOWINC	Low Income	21	452	438	446	3
2012	06950000		SPED	Special Education	48	488	474	498	4
2012	06950000		HIGH	High Needs	62	481	468	489	4.5
2012	06950000		F	Female	173	581	583	589	5
2012	06950000		M	Male	208	581	572	621	6
2012	06950000		AS	Asian	13	575	575	641	8
2012	06950000		BL	Black or Afr. Amer.	23	438	442	441	9
2012	06950000		HS	Hispanic	9				10
2012	06950000		MR	Multi-race, Non-Hisp.	7				11
2012	06950000		WH	White	329	592	587	618	13
2012	06980000	06980510	ALL	All Students	103	569	563	585	1
2012	06980000	06980510	LOWINC	Low Income	9				3
2012	06980000	06980510	SPED	Special Education	10	431	422	476	4
2012	06980000	06980510	HIGH	High Needs	18	489	480	535	4.5
2012	06980000	06980510	F	Female	52	556	550	552	5
2012	06980000	06980510	M	Male	51	582	576	619	6
2012	06980000	06980510	WH	White	103	569	563	585	13
2012	06980000		ALL	All Students	103	569	563	585	1
2012	06980000		LOWINC	Low Income	9				3
2012	06980000		SPED	Special Education	10	431	422	476	4
2012	06980000		HIGH	High Needs	18	489	480	535	4.5
2012	06980000		F	Female	52	556	550	552	5
2012	06980000		M	Male	51	582	576	619	6
2012	06980000		WH	White	103	569	563	585	13
2012	07000000	07000505	ALL	All Students	121	531	510	525	1
2012	07000000	07000505	LOWINC	Low Income	19	451	435	457	3
2012	07000000	07000505	SPED	Special Education	28	461	428	459	4
2012	07000000	07000505	HIGH	High Needs	41	462	437	464	4.5
2012	07000000	07000505	F	Female	57	528	535	519	5
2012	07000000	07000505	M	Male	64	533	488	532	6
2012	07000000	07000505	AI	Amer. Ind. or Alaska Nat.	3				7
2012	07000000	07000505	AS	Asian	2				8
2012	07000000	07000505	BL	Black or Afr. Amer.	1				9
2012	07000000	07000505	HS	Hispanic	7				10
2012	07000000	07000505	MR	Multi-race, Non-Hisp.	6				11
2012	07000000	07000505	WH	White	102	536	515	527	13
2012	07000000		ALL	All Students	121	531	510	525	1
2012	07000000		LOWINC	Low Income	19	451	435	457	3
2012	07000000		SPED	Special Education	28	461	428	459	4
2012	07000000		HIGH	High Needs	41	462	437	464	4.5
2012	07000000		F	Female	57	528	535	519	5
2012	07000000		M	Male	64	533	488	532	6
2012	07000000		AI	Amer. Ind. or Alaska Nat.	3				7
2012	07000000		AS	Asian	2				8
2012	07000000		BL	Black or Afr. Amer.	1				9
2012	07000000		HS	Hispanic	7				10
2012	07000000		MR	Multi-race, Non-Hisp.	6				11
2012	07000000		WH	White	102	536	515	527	13
2012	07050000	07050505	ALL	All Students	300	539	536	568	1
2012	07050000	07050505	LOWINC	Low Income	8				3
2012	07050000	07050505	SPED	Special Education	21	440	415	445	4
2012	07050000	07050505	HIGH	High Needs	30	462	446	474	4.5
2012	07050000	07050505	F	Female	174	535	545	552	5
2012	07050000	07050505	M	Male	126	544	524	591	6
2012	07050000	07050505	AS	Asian	6				8
2012	07050000	07050505	BL	Black or Afr. Amer.	2				9
2012	07050000	07050505	HS	Hispanic	4				10
2012	07050000	07050505	MR	Multi-race, Non-Hisp.	2				11
2012	07050000	07050505	HP	Nat. Haw. or Pac. Isl.	1				12
2012	07050000	07050505	WH	White	285	541	539	570	13
2012	07050000		ALL	All Students	300	539	536	568	1
2012	07050000		LOWINC	Low Income	8				3
2012	07050000		SPED	Special Education	21	440	415	445	4
2012	07050000		HIGH	High Needs	30	462	446	474	4.5
2012	07050000		F	Female	174	535	545	552	5
2012	07050000		M	Male	126	544	524	591	6
2012	07050000		AS	Asian	6				8
2012	07050000		BL	Black or Afr. Amer.	2				9
2012	07050000		HS	Hispanic	4				10
2012	07050000		MR	Multi-race, Non-Hisp.	2				11
2012	07050000		HP	Nat. Haw. or Pac. Isl.	1				12
2012	07050000		WH	White	285	541	539	570	13
2012	07100000	07100510	ALL	All Students	156	547	533	555	1
2012	07100000	07100510	LOWINC	Low Income	6				3
2012	07100000	07100510	SPED	Special Education	4				4
2012	07100000	07100510	HIGH	High Needs	10	477	480	506	4.5
2012	07100000	07100510	F	Female	84	550	544	540	5
2012	07100000	07100510	M	Male	72	544	521	573	6
2012	07100000	07100510	BL	Black or Afr. Amer.	3				9
2012	07100000	07100510	HS	Hispanic	1				10
2012	07100000	07100510	MR	Multi-race, Non-Hisp.	2				11
2012	07100000	07100510	HP	Nat. Haw. or Pac. Isl.	1				12
2012	07100000	07100510	WH	White	149	547	534	558	13
2012	07100000		ALL	All Students	156	547	533	555	1
2012	07100000		LOWINC	Low Income	6				3
2012	07100000		SPED	Special Education	4				4
2012	07100000		HIGH	High Needs	10	477	480	506	4.5
2012	07100000		F	Female	84	550	544	540	5
2012	07100000		M	Male	72	544	521	573	6
2012	07100000		BL	Black or Afr. Amer.	3				9
2012	07100000		HS	Hispanic	1				10
2012	07100000		MR	Multi-race, Non-Hisp.	2				11
2012	07100000		HP	Nat. Haw. or Pac. Isl.	1				12
2012	07100000		WH	White	149	547	534	558	13
2012	07150000	07150505	ALL	All Students	91	571	558	579	1
2012	07150000	07150505	LOWINC	Low Income	9				3
2012	07150000	07150505	SPED	Special Education	4				4
2012	07150000	07150505	HIGH	High Needs	12	463	453	500	4.5
2012	07150000	07150505	F	Female	40	583	586	580	5
2012	07150000	07150505	M	Male	51	562	537	579	6
2012	07150000	07150505	AI	Amer. Ind. or Alaska Nat.	1				7
2012	07150000	07150505	BL	Black or Afr. Amer.	1				9
2012	07150000	07150505	HS	Hispanic	3				10
2012	07150000	07150505	MR	Multi-race, Non-Hisp.	3				11
2012	07150000	07150505	WH	White	83	572	557	580	13
2012	07150000		ALL	All Students	91	571	558	579	1
2012	07150000		LOWINC	Low Income	9				3
2012	07150000		SPED	Special Education	4				4
2012	07150000		HIGH	High Needs	12	463	453	500	4.5
2012	07150000		F	Female	40	583	586	580	5
2012	07150000		M	Male	51	562	537	579	6
2012	07150000		AI	Amer. Ind. or Alaska Nat.	1				7
2012	07150000		BL	Black or Afr. Amer.	1				9
2012	07150000		HS	Hispanic	3				10
2012	07150000		MR	Multi-race, Non-Hisp.	3				11
2012	07150000		WH	White	83	572	557	580	13
2012	07170000	07170505	ALL	All Students	41	543	517	534	1
2012	07170000	07170505	LOWINC	Low Income	6				3
2012	07170000	07170505	SPED	Special Education	1				4
2012	07170000	07170505	HIGH	High Needs	7				4.5
2012	07170000	07170505	F	Female	24	579	551	552	5
2012	07170000	07170505	M	Male	17	492	469	509	6
2012	07170000	07170505	AS	Asian	1				8
2012	07170000	07170505	WH	White	40	543	517	535	13
2012	07170000		ALL	All Students	41	543	517	534	1
2012	07170000		LOWINC	Low Income	6				3
2012	07170000		SPED	Special Education	1				4
2012	07170000		HIGH	High Needs	7				4.5
2012	07170000		F	Female	24	579	551	552	5
2012	07170000		M	Male	17	492	469	509	6
2012	07170000		AS	Asian	1				8
2012	07170000		WH	White	40	543	517	535	13
2012	07200000	07200505	ALL	All Students	61	497	493	513	1
2012	07200000	07200505	LOWINC	Low Income	11	485	480	495	3
2012	07200000	07200505	SPED	Special Education	1				4
2012	07200000	07200505	HIGH	High Needs	12	470	473	492	4.5
2012	07200000	07200505	F	Female	31	498	509	511	5
2012	07200000	07200505	M	Male	30	496	477	515	6
2012	07200000	07200505	HS	Hispanic	1				10
2012	07200000	07200505	MR	Multi-race, Non-Hisp.	1				11
2012	07200000	07200505	WH	White	59	500	497	515	13
2012	07200000		ALL	All Students	61	497	493	513	1
2012	07200000		LOWINC	Low Income	11	485	480	495	3
2012	07200000		SPED	Special Education	1				4
2012	07200000		HIGH	High Needs	12	470	473	492	4.5
2012	07200000		F	Female	31	498	509	511	5
2012	07200000		M	Male	30	496	477	515	6
2012	07200000		HS	Hispanic	1				10
2012	07200000		MR	Multi-race, Non-Hisp.	1				11
2012	07200000		WH	White	59	500	497	515	13
2012	07250000	07250505	ALL	All Students	220	563	554	581	1
2012	07250000	07250505	LOWINC	Low Income	11	494	504	510	3
2012	07250000	07250505	SPED	Special Education	8				4
2012	07250000	07250505	HIGH	High Needs	19	501	492	521	4.5
2012	07250000	07250505	F	Female	109	555	565	560	5
2012	07250000	07250505	M	Male	111	570	544	601	6
2012	07250000	07250505	AS	Asian	5				8
2012	07250000	07250505	BL	Black or Afr. Amer.	4				9
2012	07250000	07250505	HS	Hispanic	2				10
2012	07250000	07250505	MR	Multi-race, Non-Hisp.	7				11
2012	07250000	07250505	WH	White	202	560	551	582	13
2012	07250000		ALL	All Students	220	563	554	581	1
2012	07250000		LOWINC	Low Income	11	494	504	510	3
2012	07250000		SPED	Special Education	8				4
2012	07250000		HIGH	High Needs	19	501	492	521	4.5
2012	07250000		F	Female	109	555	565	560	5
2012	07250000		M	Male	111	570	544	601	6
2012	07250000		AS	Asian	5				8
2012	07250000		BL	Black or Afr. Amer.	4				9
2012	07250000		HS	Hispanic	2				10
2012	07250000		MR	Multi-race, Non-Hisp.	7				11
2012	07250000		WH	White	202	560	551	582	13
2012	07300000	07300505	ALL	All Students	321	568	570	586	1
2012	07300000	07300505	LOWINC	Low Income	9				3
2012	07300000	07300505	SPED	Special Education	12	439	410	407	4
2012	07300000	07300505	HIGH	High Needs	22	463	468	457	4.5
2012	07300000	07300505	F	Female	164	573	587	575	5
2012	07300000	07300505	M	Male	157	563	553	598	6
2012	07300000	07300505	AS	Asian	24	617	623	671	8
2012	07300000	07300505	BL	Black or Afr. Amer.	3				9
2012	07300000	07300505	HS	Hispanic	3				10
2012	07300000	07300505	MR	Multi-race, Non-Hisp.	6				11
2012	07300000	07300505	HP	Nat. Haw. or Pac. Isl.	3				12
2012	07300000	07300505	WH	White	282	566	568	581	13
2012	07300000		ALL	All Students	322	567	570	585	1
2012	07300000		LOWINC	Low Income	9				3
2012	07300000		SPED	Special Education	13	432	403	395	4
2012	07300000		HIGH	High Needs	23	457	461	448	4.5
2012	07300000		F	Female	165	572	585	573	5
2012	07300000		M	Male	157	563	553	598	6
2012	07300000		AS	Asian	24	617	623	671	8
2012	07300000		BL	Black or Afr. Amer.	3				9
2012	07300000		HS	Hispanic	3				10
2012	07300000		MR	Multi-race, Non-Hisp.	6				11
2012	07300000		HP	Nat. Haw. or Pac. Isl.	3				12
2012	07300000		WH	White	283	566	567	580	13
2012	07350000	07350505	ALL	All Students	219	516	500	530	1
2012	07350000	07350505	LOWINC	Low Income	15	477	477	518	3
2012	07350000	07350505	SPED	Special Education	8				4
2012	07350000	07350505	HIGH	High Needs	23	472	463	496	4.5
2012	07350000	07350505	F	Female	122	513	503	511	5
2012	07350000	07350505	M	Male	97	520	496	554	6
2012	07350000	07350505	AS	Asian	1				8
2012	07350000	07350505	HS	Hispanic	5				10
2012	07350000	07350505	MR	Multi-race, Non-Hisp.	2				11
2012	07350000	07350505	WH	White	211	516	501	531	13
2012	07350000		ALL	All Students	219	516	500	530	1
2012	07350000		LOWINC	Low Income	15	477	477	518	3
2012	07350000		SPED	Special Education	8				4
2012	07350000		HIGH	High Needs	23	472	463	496	4.5
2012	07350000		F	Female	122	513	503	511	5
2012	07350000		M	Male	97	520	496	554	6
2012	07350000		AS	Asian	1				8
2012	07350000		HS	Hispanic	5				10
2012	07350000		MR	Multi-race, Non-Hisp.	2				11
2012	07350000		WH	White	211	516	501	531	13
2012	07400000	07400505	ALL	All Students	151	516	513	551	1
2012	07400000	07400505	LOWINC	Low Income	10	471	462	524	3
2012	07400000	07400505	SPED	Special Education	11	421	425	449	4
2012	07400000	07400505	HIGH	High Needs	21	445	443	485	4.5
2012	07400000	07400505	F	Female	77	509	516	533	5
2012	07400000	07400505	M	Male	74	522	509	569	6
2012	07400000	07400505	BL	Black or Afr. Amer.	1				9
2012	07400000	07400505	HS	Hispanic	1				10
2012	07400000	07400505	MR	Multi-race, Non-Hisp.	3				11
2012	07400000	07400505	WH	White	146	520	516	555	13
2012	07400000		ALL	All Students	151	516	513	551	1
2012	07400000		LOWINC	Low Income	10	471	462	524	3
2012	07400000		SPED	Special Education	11	421	425	449	4
2012	07400000		HIGH	High Needs	21	445	443	485	4.5
2012	07400000		F	Female	77	509	516	533	5
2012	07400000		M	Male	74	522	509	569	6
2012	07400000		BL	Black or Afr. Amer.	1				9
2012	07400000		HS	Hispanic	1				10
2012	07400000		MR	Multi-race, Non-Hisp.	3				11
2012	07400000		WH	White	146	520	516	555	13
2012	07450000	07450505	ALL	All Students	145	542	537	544	1
2012	07450000	07450505	LOWINC	Low Income	6				3
2012	07450000	07450505	SPED	Special Education	18	449	428	431	4
2012	07450000	07450505	HIGH	High Needs	22	462	438	450	4.5
2012	07450000	07450505	F	Female	80	548	553	533	5
2012	07450000	07450505	M	Male	65	536	518	557	6
2012	07450000	07450505	AS	Asian	1				8
2012	07450000	07450505	HS	Hispanic	1				10
2012	07450000	07450505	WH	White	143	543	538	542	13
2012	07450000		ALL	All Students	145	542	537	544	1
2012	07450000		LOWINC	Low Income	6				3
2012	07450000		SPED	Special Education	18	449	428	431	4
2012	07450000		HIGH	High Needs	22	462	438	450	4.5
2012	07450000		F	Female	80	548	553	533	5
2012	07450000		M	Male	65	536	518	557	6
2012	07450000		AS	Asian	1				8
2012	07450000		HS	Hispanic	1				10
2012	07450000		WH	White	143	543	538	542	13
2012	07500000	07500505	ALL	All Students	45	531	506	513	1
2012	07500000	07500505	LOWINC	Low Income	10	539	542	498	3
2012	07500000	07500505	SPED	Special Education	1				4
2012	07500000	07500505	HIGH	High Needs	11	522	525	489	4.5
2012	07500000	07500505	F	Female	23	526	518	497	5
2012	07500000	07500505	M	Male	22	537	494	529	6
2012	07500000	07500505	WH	White	45	531	506	513	13
2012	07500000		ALL	All Students	45	531	506	513	1
2012	07500000		LOWINC	Low Income	10	539	542	498	3
2012	07500000		SPED	Special Education	1				4
2012	07500000		HIGH	High Needs	11	522	525	489	4.5
2012	07500000		F	Female	23	526	518	497	5
2012	07500000		M	Male	22	537	494	529	6
2012	07500000		WH	White	45	531	506	513	13
2012	07530000	07530505	ALL	All Students	162	487	467	505	1
2012	07530000	07530505	LOWINC	Low Income	17	448	406	481	3
2012	07530000	07530505	SPED	Special Education	4				4
2012	07530000	07530505	HIGH	High Needs	19	442	408	474	4.5
2012	07530000	07530505	F	Female	87	481	473	486	5
2012	07530000	07530505	M	Male	75	493	459	527	6
2012	07530000	07530505	AS	Asian	2				8
2012	07530000	07530505	BL	Black or Afr. Amer.	2				9
2012	07530000	07530505	HS	Hispanic	6				10
2012	07530000	07530505	MR	Multi-race, Non-Hisp.	1				11
2012	07530000	07530505	WH	White	151	488	469	507	13
2012	07530000		ALL	All Students	162	487	467	505	1
2012	07530000		LOWINC	Low Income	17	448	406	481	3
2012	07530000		SPED	Special Education	4				4
2012	07530000		HIGH	High Needs	19	442	408	474	4.5
2012	07530000		F	Female	87	481	473	486	5
2012	07530000		M	Male	75	493	459	527	6
2012	07530000		AS	Asian	2				8
2012	07530000		BL	Black or Afr. Amer.	2				9
2012	07530000		HS	Hispanic	6				10
2012	07530000		MR	Multi-race, Non-Hisp.	1				11
2012	07530000		WH	White	151	488	469	507	13
2012	07550000	07550505	ALL	All Students	62	462	471	495	1
2012	07550000	07550505	LOWINC	Low Income	25	431	426	479	3
2012	07550000	07550505	SPED	Special Education	3				4
2012	07550000	07550505	HIGH	High Needs	25	431	426	479	4.5
2012	07550000	07550505	F	Female	28	450	469	475	5
2012	07550000	07550505	M	Male	34	471	473	511	6
2012	07550000	07550505	BL	Black or Afr. Amer.	2				9
2012	07550000	07550505	HS	Hispanic	1				10
2012	07550000	07550505	MR	Multi-race, Non-Hisp.	4				11
2012	07550000	07550505	WH	White	55	469	477	502	13
2012	07550000	07550515	ALL	All Students	7				1
2012	07550000	07550515	LOWINC	Low Income	1				3
2012	07550000	07550515	HIGH	High Needs	1				4.5
2012	07550000	07550515	F	Female	5				5
2012	07550000	07550515	M	Male	2				6
2012	07550000	07550515	WH	White	7				13
2012	07550000	07550525	ALL	All Students	4				1
2012	07550000	07550525	F	Female	3				5
2012	07550000	07550525	M	Male	1				6
2012	07550000	07550525	WH	White	4				13
2012	07550000		ALL	All Students	73	472	477	499	1
2012	07550000		LOWINC	Low Income	26	437	429	480	3
2012	07550000		SPED	Special Education	3				4
2012	07550000		HIGH	High Needs	26	437	429	480	4.5
2012	07550000		F	Female	36	463	475	483	5
2012	07550000		M	Male	37	481	478	514	6
2012	07550000		BL	Black or Afr. Amer.	2				9
2012	07550000		HS	Hispanic	1				10
2012	07550000		MR	Multi-race, Non-Hisp.	4				11
2012	07550000		WH	White	66	479	482	505	13
2012	07600000	07600505	ALL	All Students	195	515	506	550	1
2012	07600000	07600505	LOWINC	Low Income	7				3
2012	07600000	07600505	SPED	Special Education	6				4
2012	07600000	07600505	HIGH	High Needs	13	479	479	512	4.5
2012	07600000	07600505	F	Female	105	511	515	532	5
2012	07600000	07600505	M	Male	90	520	495	570	6
2012	07600000	07600505	AS	Asian	1				8
2012	07600000	07600505	MR	Multi-race, Non-Hisp.	1				11
2012	07600000	07600505	WH	White	193	515	506	550	13
2012	07600000		ALL	All Students	195	515	506	550	1
2012	07600000		LOWINC	Low Income	7				3
2012	07600000		SPED	Special Education	6				4
2012	07600000		HIGH	High Needs	13	479	479	512	4.5
2012	07600000		F	Female	105	511	515	532	5
2012	07600000		M	Male	90	520	495	570	6
2012	07600000		AS	Asian	1				8
2012	07600000		MR	Multi-race, Non-Hisp.	1				11
2012	07600000		WH	White	193	515	506	550	13
2012	07630000	07630505	ALL	All Students	116	507	499	512	1
2012	07630000	07630505	LOWINC	Low Income	4				3
2012	07630000	07630505	SPED	Special Education	3				4
2012	07630000	07630505	HIGH	High Needs	7				4.5
2012	07630000	07630505	F	Female	77	499	496	494	5
2012	07630000	07630505	M	Male	39	524	504	547	6
2012	07630000	07630505	AS	Asian	4				8
2012	07630000	07630505	BL	Black or Afr. Amer.	1				9
2012	07630000	07630505	HS	Hispanic	1				10
2012	07630000	07630505	MR	Multi-race, Non-Hisp.	1				11
2012	07630000	07630505	WH	White	109	507	498	512	13
2012	07630000		ALL	All Students	117	508	498	511	1
2012	07630000		LOWINC	Low Income	4				3
2012	07630000		SPED	Special Education	4				4
2012	07630000		HIGH	High Needs	8				4.5
2012	07630000		F	Female	77	499	496	494	5
2012	07630000		M	Male	40	526	502	544	6
2012	07630000		AS	Asian	4				8
2012	07630000		BL	Black or Afr. Amer.	1				9
2012	07630000		HS	Hispanic	1				10
2012	07630000		MR	Multi-race, Non-Hisp.	1				11
2012	07630000		WH	White	110	507	497	512	13
2012	07650000	07650505	ALL	All Students	36	494	480	469	1
2012	07650000	07650505	LOWINC	Low Income	6				3
2012	07650000	07650505	SPED	Special Education	5				4
2012	07650000	07650505	HIGH	High Needs	10	454	418	421	4.5
2012	07650000	07650505	F	Female	22	496	487	465	5
2012	07650000	07650505	M	Male	14	490	470	476	6
2012	07650000	07650505	BL	Black or Afr. Amer.	2				9
2012	07650000	07650505	HS	Hispanic	2				10
2012	07650000	07650505	WH	White	32	504	492	481	13
2012	07650000		ALL	All Students	36	494	480	469	1
2012	07650000		LOWINC	Low Income	6				3
2012	07650000		SPED	Special Education	5				4
2012	07650000		HIGH	High Needs	10	454	418	421	4.5
2012	07650000		F	Female	22	496	487	465	5
2012	07650000		M	Male	14	490	470	476	6
2012	07650000		BL	Black or Afr. Amer.	2				9
2012	07650000		HS	Hispanic	2				10
2012	07650000		WH	White	32	504	492	481	13
