Year,Org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,Male,28,31,57,63,5,6,0,0,90
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,Female,4,9,33,70,9,19,1,2,47
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,"High Needs",5,16,19,59,7,22,1,3,32
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,White,32,24,87,65,14,10,1,1,134
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,"Non-Title I",26,28,64,68,3,3,1,1,94
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,"Title I",6,14,26,60,11,26,0,0,43
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"All Students",23,12,126,65,38,19,8,4,195
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"Non-Low Income",21,16,81,61,25,19,6,5,133
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"Low Income",2,3,45,73,13,21,2,3,62
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,Male,11,11,68,68,16,16,5,5,100
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,Female,12,13,58,61,22,23,3,3,95
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"High Needs",2,2,55,63,25,28,6,7,88
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"African American",5,16,20,63,4,13,3,9,32
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,Hispanic/Latino,1,8,10,83,1,8,0,0,12
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,White,12,9,93,66,30,21,5,4,140
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"Students with Disabilities",0,0,16,44,14,39,6,17,36
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"Non-Title I",23,13,116,66,33,19,4,2,176
2012,08060000,"Blue Hills Regional Vocational Technical",District,BIO,"Title I",0,0,10,53,5,26,4,21,19
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"All Students",23,12,126,65,38,19,8,4,195
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"Non-Low Income",21,16,81,61,25,19,6,5,133
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"Low Income",2,3,45,73,13,21,2,3,62
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,Male,11,11,68,68,16,16,5,5,100
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,Female,12,13,58,61,22,23,3,3,95
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"High Needs",2,2,55,63,25,28,6,7,88
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"African American",5,16,20,63,4,13,3,9,32
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,Hispanic/Latino,1,8,10,83,1,8,0,0,12
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,White,12,9,93,66,30,21,5,4,140
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"Students with Disabilities",0,0,16,44,14,39,6,17,36
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"Non-Title I",23,13,116,66,33,19,4,2,176
2012,08060605,"Blue Hills Regional Vocational Technical","Blue Hills Regional Vocational Technical",BIO,"Title I",0,0,10,53,5,26,4,21,19
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"All Students",32,10,187,56,106,32,10,3,335
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"Non-Low Income",26,12,125,56,66,30,5,2,222
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"Low Income",6,5,62,55,40,35,5,4,113
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,Male,28,15,106,59,43,24,4,2,181
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,Female,4,3,81,53,63,41,6,4,154
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"High Needs",6,4,72,51,55,39,9,6,142
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"African American",0,0,6,46,7,54,0,0,13
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,Hispanic/Latino,1,5,11,55,8,40,0,0,20
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,White,30,10,163,56,86,30,10,3,289
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"Multi-Race (non-Hispanic/Latino)",1,10,5,50,4,40,0,0,10
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"Students with Disabilities",0,0,10,24,26,63,5,12,41
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"Non-Title I",30,16,119,64,34,18,3,2,186
2012,08100000,"Bristol-Plymouth Regional Vocational Technical",District,BIO,"Title I",2,1,68,46,72,48,7,5,149
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"All Students",32,10,187,56,106,32,10,3,335
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"Non-Low Income",26,12,125,56,66,30,5,2,222
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"Low Income",6,5,62,55,40,35,5,4,113
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,Male,28,15,106,59,43,24,4,2,181
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,Female,4,3,81,53,63,41,6,4,154
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"High Needs",6,4,72,51,55,39,9,6,142
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"African American",0,0,6,46,7,54,0,0,13
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,Hispanic/Latino,1,5,11,55,8,40,0,0,20
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,White,30,10,163,56,86,30,10,3,289
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"Multi-Race (non-Hispanic/Latino)",1,10,5,50,4,40,0,0,10
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"Students with Disabilities",0,0,10,24,26,63,5,12,41
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"Non-Title I",30,16,119,64,34,18,3,2,186
2012,08100605,"Bristol-Plymouth Regional Vocational Technical","Bristol-Plymouth Vocational Technical",BIO,"Title I",2,1,68,46,72,48,7,5,149
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,"All Students",11,7,101,62,41,25,10,6,163
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,"Non-Low Income",8,9,60,68,13,15,7,8,88
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,"Low Income",3,4,41,55,28,37,3,4,75
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,Male,9,8,64,59,26,24,9,8,108
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,Female,2,4,37,67,15,27,1,2,55
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,"High Needs",3,3,47,49,35,37,10,11,95
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,Hispanic/Latino,1,6,9,56,6,38,0,0,16
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,White,9,7,82,64,29,23,8,6,128
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,"Students with Disabilities",1,2,13,29,21,47,10,22,45
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,"Non-Title I",11,9,81,65,23,19,9,7,124
2012,08150000,"Cape Cod Regional Vocational Technical",District,BIO,"Title I",0,0,20,51,18,46,1,3,39
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,"All Students",11,7,101,62,41,25,10,6,163
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,"Non-Low Income",8,9,60,68,13,15,7,8,88
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,"Low Income",3,4,41,55,28,37,3,4,75
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,Male,9,8,64,59,26,24,9,8,108
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,Female,2,4,37,67,15,27,1,2,55
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,"High Needs",3,3,47,49,35,37,10,11,95
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,Hispanic/Latino,1,6,9,56,6,38,0,0,16
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,White,9,7,82,64,29,23,8,6,128
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,"Students with Disabilities",1,2,13,29,21,47,10,22,45
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,"Non-Title I",11,9,81,65,23,19,9,7,124
2012,08150605,"Cape Cod Regional Vocational Technical","Cape Cod Region Vocational Technical",BIO,"Title I",0,0,20,51,18,46,1,3,39
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,"All Students",17,14,68,55,33,27,5,4,123
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,"Non-Low Income",9,15,39,63,13,21,1,2,62
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,"Low Income",8,13,29,48,20,33,4,7,61
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,Male,14,18,42,53,20,25,3,4,79
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,Female,3,7,26,59,13,30,2,5,44
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,"High Needs",8,11,34,45,29,38,5,7,76
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,White,16,14,66,56,31,26,5,4,118
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,"Students with Disabilities",0,0,13,35,19,51,5,14,37
2012,08180000,"Franklin County Regional Vocational Technical",District,BIO,"Non-Title I",17,14,66,55,33,28,4,3,120
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,"All Students",17,14,68,55,33,27,5,4,123
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,"Non-Low Income",9,15,39,63,13,21,1,2,62
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,"Low Income",8,13,29,48,20,33,4,7,61
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,Male,14,18,42,53,20,25,3,4,79
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,Female,3,7,26,59,13,30,2,5,44
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,"High Needs",8,11,34,45,29,38,5,7,76
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,White,16,14,66,56,31,26,5,4,118
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,"Students with Disabilities",0,0,13,35,19,51,5,14,37
2012,08180605,"Franklin County Regional Vocational Technical","Franklin County Technical",BIO,"Non-Title I",17,14,66,55,33,28,4,3,120
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,"All Students",41,12,206,62,77,23,6,2,330
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,"Non-Low Income",20,11,112,63,43,24,3,2,178
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,"Low Income",21,14,94,62,34,22,3,2,152
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,Male,24,12,124,64,44,23,2,1,194
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,Female,17,13,82,60,33,24,4,3,136
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,"High Needs",21,13,99,59,42,25,5,3,167
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,Hispanic/Latino,2,15,4,31,7,54,0,0,13
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,White,33,11,186,64,67,23,5,2,291
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,"Multi-Race (non-Hispanic/Latino)",4,40,6,60,0,0,0,0,10
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,"Students with Disabilities",0,0,6,21,17,61,5,18,28
2012,08210000,"Greater Fall River Regional Vocational Technical",District,BIO,"Title I",41,12,206,62,77,23,6,2,330
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,"All Students",41,12,206,62,77,23,6,2,330
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,"Non-Low Income",20,11,112,63,43,24,3,2,178
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,"Low Income",21,14,94,62,34,22,3,2,152
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,Male,24,12,124,64,44,23,2,1,194
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,Female,17,13,82,60,33,24,4,3,136
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,"High Needs",21,13,99,59,42,25,5,3,167
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,Hispanic/Latino,2,15,4,31,7,54,0,0,13
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,White,33,11,186,64,67,23,5,2,291
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,"Multi-Race (non-Hispanic/Latino)",4,40,6,60,0,0,0,0,10
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,"Students with Disabilities",0,0,6,21,17,61,5,18,28
2012,08210605,"Greater Fall River Regional Vocational Technical","Diman Regional Vocational Technical High",BIO,"Title I",41,12,206,62,77,23,6,2,330
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"All Students",1,0,69,20,212,61,68,19,350
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"Non-Low Income",0,0,18,31,36,61,5,8,59
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"Low Income",1,0,51,18,176,60,63,22,291
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,Male,1,1,42,23,105,59,31,17,179
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,Female,0,0,27,16,107,63,37,22,171
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"High Needs",1,0,54,18,181,60,68,22,304
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,Hispanic/Latino,1,0,44,17,165,62,56,21,266
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,White,0,0,22,31,38,54,10,14,70
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"Multi-Race (non-Hispanic/Latino)",0,0,3,21,9,64,2,14,14
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"Former ELL",0,0,2,6,18,58,11,35,31
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"ELL and Former ELL",0,0,2,6,18,56,12,38,32
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"Students with Disabilities",0,0,9,11,42,49,34,40,85
2012,08230000,"Greater Lawrence Regional Vocational Technical",District,BIO,"Title I",1,0,69,20,212,61,68,19,350
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"All Students",1,0,69,20,212,61,68,19,350
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"Non-Low Income",0,0,18,31,36,61,5,8,59
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"Low Income",1,0,51,18,176,60,63,22,291
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,Male,1,1,42,23,105,59,31,17,179
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,Female,0,0,27,16,107,63,37,22,171
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"High Needs",1,0,54,18,181,60,68,22,304
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,Hispanic/Latino,1,0,44,17,165,62,56,21,266
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,White,0,0,22,31,38,54,10,14,70
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"Multi-Race (non-Hispanic/Latino)",0,0,3,21,9,64,2,14,14
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"Former ELL",0,0,2,6,18,58,11,35,31
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"ELL and Former ELL",0,0,2,6,18,56,12,38,32
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"Students with Disabilities",0,0,9,11,42,49,34,40,85
2012,08230605,"Greater Lawrence Regional Vocational Technical","Gr Lawrence Regional Vocational Technical",BIO,"Title I",1,0,69,20,212,61,68,19,350
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"All Students",48,9,282,53,182,34,22,4,534
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"Non-Low Income",29,11,154,58,75,28,8,3,266
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"Low Income",19,7,128,48,107,40,14,5,268
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,Male,29,11,150,57,74,28,10,4,263
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,Female,19,7,132,49,108,40,12,4,271
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"High Needs",21,7,137,46,119,40,18,6,295
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"African American",3,7,24,53,16,36,2,4,45
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,Hispanic/Latino,5,7,28,40,31,44,6,9,70
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,White,40,10,215,54,130,33,14,4,399
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"Multi-Race (non-Hispanic/Latino)",0,0,10,77,3,23,0,0,13
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"Students with Disabilities",1,2,12,19,37,59,13,21,63
2012,08250000,"Greater New Bedford Regional Vocational Technical",District,BIO,"Title I",48,9,282,53,182,34,22,4,534
2012,08250605,"Greater New Bedford Regional Vocational Technical","Gr New Bedford Vocational Technical",BIO,"All Students",48,9,282,53,182,34,22,4,534
