adminyear,org_code,DistrictName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,White,32,12,155,57,66,24,20,7,273
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"Former ELL",3,5,37,62,16,27,4,7,60
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"English Language Learner (ELL)",0,0,12,27,19,42,14,31,45
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"ELL and Former ELL",3,3,49,47,35,33,18,17,105
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,everELL,5,3,71,48,48,32,25,17,149
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"Students with Disabilities",5,4,29,25,51,44,31,27,116
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"Non-Title I",44,11,238,59,94,23,25,6,401
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"Title I",2,2,33,34,42,44,19,20,96
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"All Students",14,7,77,41,74,40,22,12,187
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"Non-Low Income",8,11,36,49,23,32,6,8,73
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"Low Income",6,5,41,36,51,45,16,14,114
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,Male,11,10,51,44,39,34,14,12,115
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,Female,3,4,26,36,35,49,8,11,72
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"High Needs",8,5,62,38,71,44,22,13,163
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,Hispanic/Latino,2,2,33,38,40,45,13,15,88
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,White,12,14,38,45,26,31,9,11,85
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"Former ELL",1,5,11,52,7,33,2,10,21
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"English Language Learner (ELL)",0,0,2,11,9,50,7,39,18
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"ELL and Former ELL",1,3,13,33,16,41,9,23,39
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,everELL,1,2,22,36,26,43,12,20,61
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"Students with Disabilities",3,3,26,30,44,50,15,17,88
2013,08290000,"South Middlesex Regional Vocational Technical",BIO,"Title I",14,7,77,41,74,40,22,12,187
2013,08300000,"Minuteman Regional Vocational Technical",BIO,"All Students",17,11,76,51,47,32,9,6,149
2013,08300000,"Minuteman Regional Vocational Technical",BIO,"Non-Low Income",13,12,64,57,30,27,6,5,113
2013,08300000,"Minuteman Regional Vocational Technical",BIO,"Low Income",4,11,12,33,17,47,3,8,36
2013,08300000,"Minuteman Regional Vocational Technical",BIO,Male,14,14,53,51,30,29,6,6,103
2013,08300000,"Minuteman Regional Vocational Technical",BIO,Female,3,7,23,50,17,37,3,7,46
2013,08300000,"Minuteman Regional Vocational Technical",BIO,"High Needs",7,7,47,46,41,40,7,7,102
2013,08300000,"Minuteman Regional Vocational Technical",BIO,Hispanic/Latino,1,8,2,17,9,75,0,0,12
2013,08300000,"Minuteman Regional Vocational Technical",BIO,White,16,13,69,55,33,26,8,6,126
2013,08300000,"Minuteman Regional Vocational Technical",BIO,"Students with Disabilities",4,5,41,48,33,39,7,8,85
2013,08300000,"Minuteman Regional Vocational Technical",BIO,"Non-Title I",16,15,59,56,28,27,2,2,105
2013,08300000,"Minuteman Regional Vocational Technical",BIO,"Title I",1,2,17,39,19,43,7,16,44
2013,08300000,"Minuteman Regional Vocational Technical",CHE,"All Students",6,25,14,58,4,17,0,0,24
2013,08300000,"Minuteman Regional Vocational Technical",CHE,"Non-Low Income",4,22,11,61,3,17,0,0,18
2013,08300000,"Minuteman Regional Vocational Technical",CHE,Male,2,20,8,80,0,0,0,0,10
2013,08300000,"Minuteman Regional Vocational Technical",CHE,Female,4,29,6,43,4,29,0,0,14
2013,08300000,"Minuteman Regional Vocational Technical",CHE,"High Needs",3,27,5,45,3,27,0,0,11
2013,08300000,"Minuteman Regional Vocational Technical",CHE,White,5,26,11,58,3,16,0,0,19
2013,08300000,"Minuteman Regional Vocational Technical",CHE,"Non-Title I",6,25,14,58,4,17,0,0,24
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"All Students",53,13,240,60,95,24,10,3,398
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"Non-Low Income",38,14,162,62,57,22,6,2,263
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"Low Income",15,11,78,58,38,28,4,3,135
2013,08320000,"Montachusett Regional Vocational Technical",BIO,Male,28,14,127,62,46,23,3,1,204
2013,08320000,"Montachusett Regional Vocational Technical",BIO,Female,25,13,113,58,49,25,7,4,194
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"High Needs",17,10,92,53,55,32,10,6,174
2013,08320000,"Montachusett Regional Vocational Technical",BIO,Hispanic/Latino,4,9,29,63,12,26,1,2,46
2013,08320000,"Montachusett Regional Vocational Technical",BIO,White,44,14,192,60,74,23,8,3,318
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"Multi-Race (non-Hispanic/Latino)",2,10,14,70,4,20,0,0,20
2013,08320000,"Montachusett Regional Vocational Technical",BIO,everELL,6,16,19,51,10,27,2,5,37
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"Students with Disabilities",2,3,21,35,28,47,9,15,60
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"Non-Title I",51,17,198,66,49,16,4,1,302
2013,08320000,"Montachusett Regional Vocational Technical",BIO,"Title I",2,2,42,44,46,48,6,6,96
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,"All Students",13,11,61,53,32,28,10,9,116
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,"Non-Low Income",8,13,31,51,16,26,6,10,61
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,"Low Income",5,9,30,55,16,29,4,7,55
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,Male,8,11,41,55,18,24,7,9,74
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,Female,5,12,20,48,14,33,3,7,42
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,"High Needs",5,8,31,48,19,30,9,14,64
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,White,13,12,58,53,29,26,10,9,110
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,"Students with Disabilities",0,0,2,11,8,44,8,44,18
2013,08510000,"Northern Berkshire Regional Vocational Technical",BIO,"Title I",13,11,61,53,32,28,10,9,116
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,"All Students",32,18,99,57,35,20,8,5,174
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,"Non-Low Income",25,20,67,54,25,20,6,5,123
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,"Low Income",7,14,32,63,10,20,2,4,51
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,Male,24,23,54,51,22,21,6,6,106
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,Female,8,12,45,66,13,19,2,3,68
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,"High Needs",11,11,59,57,25,24,8,8,103
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,Hispanic/Latino,1,8,6,50,4,33,1,8,12
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,White,27,18,89,58,30,20,7,5,153
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,"Students with Disabilities",4,6,38,54,21,30,8,11,71
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,"Non-Title I",32,23,82,59,23,16,3,2,140
2013,08520000,"Nashoba Valley Regional Vocational Technical",BIO,"Title I",0,0,17,50,12,35,5,15,34
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,"All Students",22,10,131,58,71,32,1,0,225
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,"Non-Low Income",14,11,74,60,35,28,1,1,124
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,"Low Income",8,8,57,56,36,36,0,0,101
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,Male,15,14,64,60,27,25,0,0,106
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,Female,7,6,67,56,44,37,1,1,119
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,"High Needs",9,8,62,57,37,34,0,0,108
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,"African American",1,9,6,55,4,36,0,0,11
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,Hispanic/Latino,5,8,37,62,18,30,0,0,60
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,White,14,9,85,57,48,32,1,1,148
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,everELL,4,13,17,55,10,32,0,0,31
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,"Students with Disabilities",1,8,7,58,4,33,0,0,12
2013,08530000,"Northeast Metropolitan Regional Vocational Technic",BIO,"Title I",22,10,131,58,71,32,1,0,225
2013,08540000,"North Shore Regional Vocational Technical",BIO,"All Students",21,18,61,53,33,28,1,1,116
2013,08540000,"North Shore Regional Vocational Technical",BIO,"Non-Low Income",16,21,38,51,21,28,0,0,75
2013,08540000,"North Shore Regional Vocational Technical",BIO,"Low Income",5,12,23,56,12,29,1,2,41
2013,08540000,"North Shore Regional Vocational Technical",BIO,Male,11,18,32,52,19,31,0,0,62
2013,08540000,"North Shore Regional Vocational Technical",BIO,Female,10,19,29,54,14,26,1,2,54
2013,08540000,"North Shore Regional Vocational Technical",BIO,"High Needs",6,9,31,48,26,41,1,2,64
2013,08540000,"North Shore Regional Vocational Technical",BIO,Hispanic/Latino,2,18,8,73,1,9,0,0,11
2013,08540000,"North Shore Regional Vocational Technical",BIO,White,18,18,49,49,32,32,1,1,100
2013,08540000,"North Shore Regional Vocational Technical",BIO,everELL,2,20,7,70,1,10,0,0,10
2013,08540000,"North Shore Regional Vocational Technical",BIO,"Students with Disabilities",1,3,13,38,19,56,1,3,34
2013,08540000,"North Shore Regional Vocational Technical",BIO,"Non-Title I",21,20,59,56,25,24,1,1,106
2013,08540000,"North Shore Regional Vocational Technical",BIO,"Title I",0,0,2,20,8,80,0,0,10
2013,08550000,"Old Colony Regional Vocational Technical",BIO,"All Students",22,15,86,58,38,26,2,1,148
2013,08550000,"Old Colony Regional Vocational Technical",BIO,"Non-Low Income",17,15,65,58,28,25,2,2,112
2013,08550000,"Old Colony Regional Vocational Technical",BIO,"Low Income",5,14,21,58,10,28,0,0,36
2013,08550000,"Old Colony Regional Vocational Technical",BIO,Male,11,12,56,62,22,24,2,2,91
2013,08550000,"Old Colony Regional Vocational Technical",BIO,Female,11,19,30,53,16,28,0,0,57
2013,08550000,"Old Colony Regional Vocational Technical",BIO,"High Needs",6,10,30,49,23,38,2,3,61
2013,08550000,"Old Colony Regional Vocational Technical",BIO,White,22,15,86,59,37,25,2,1,147
2013,08550000,"Old Colony Regional Vocational Technical",BIO,"Students with Disabilities",1,3,13,41,16,50,2,6,32
2013,08550000,"Old Colony Regional Vocational Technical",BIO,"Non-Title I",20,19,70,65,18,17,0,0,108
2013,08550000,"Old Colony Regional Vocational Technical",BIO,"Title I",2,5,16,40,20,50,2,5,40
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,"All Students",4,7,29,54,14,26,7,13,54
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,"Non-Low Income",2,7,16,55,8,28,3,10,29
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,"Low Income",2,8,13,52,6,24,4,16,25
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,Male,1,6,8,47,4,24,4,24,17
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,Female,3,8,21,57,10,27,3,8,37
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,"High Needs",2,7,14,47,8,27,6,20,30
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,White,4,8,25,52,13,27,6,13,48
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,"Students with Disabilities",0,0,4,27,5,33,6,40,15
2013,08600000,"Pathfinder Regional Vocational Technical",BIO,"Title I",4,7,29,54,14,26,7,13,54
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,"All Students",24,12,100,51,54,28,18,9,196
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,"Non-Low Income",16,14,62,54,29,25,8,7,115
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,"Low Income",8,10,38,47,25,31,10,12,81
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,Male,19,14,78,58,30,22,8,6,135
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,Female,5,8,22,36,24,39,10,16,61
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,"High Needs",9,8,49,44,38,34,15,14,111
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,White,22,12,99,53,51,27,16,9,188
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,"Students with Disabilities",3,4,24,35,28,41,13,19,68
2013,08600000,"Pathfinder Regional Vocational Technical",TEC,"Title I",24,12,100,51,54,28,18,9,196
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,"All Students",46,16,207,72,33,11,1,0,287
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,"Non-Low Income",34,14,177,73,29,12,1,0,241
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,"Low Income",12,26,30,65,4,9,0,0,46
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,Male,29,17,127,73,18,10,0,0,174
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,Female,17,15,80,71,15,13,1,1,113
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,"High Needs",15,12,84,68,24,19,1,1,124
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,White,42,15,197,73,31,11,1,0,271
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,"Students with Disabilities",4,4,66,70,23,24,1,1,94
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,"Non-Title I",45,17,198,73,27,10,0,0,270
2013,08710000,"Shawsheen Valley Regional Vocational Technical",BIO,"Title I",1,6,9,53,6,35,1,6,17
2013,08710000,"Shawsheen Valley Regional Vocational Technical",CHE,"All Students",25,54,18,39,3,7,0,0,46
2013,08710000,"Shawsheen Valley Regional Vocational Technical",CHE,"Non-Low Income",21,55,14,37,3,8,0,0,38
2013,08710000,"Shawsheen Valley Regional Vocational Technical",CHE,Male,14,54,10,38,2,8,0,0,26
2013,08710000,"Shawsheen Valley Regional Vocational Technical",CHE,Female,11,55,8,40,1,5,0,0,20
2013,08710000,"Shawsheen Valley Regional Vocational Technical",CHE,White,25,54,18,39,3,7,0,0,46
2013,08710000,"Shawsheen Valley Regional Vocational Technical",CHE,"Non-Title I",25,54,18,39,3,7,0,0,46
2013,08720000,"Southeastern Regional Vocational Technical",BIO,"All Students",35,17,123,59,42,20,7,3,207
2013,08720000,"Southeastern Regional Vocational Technical",BIO,"Non-Low Income",23,22,65,61,16,15,2,2,106
2013,08720000,"Southeastern Regional Vocational Technical",BIO,"Low Income",12,12,58,57,26,26,5,5,101
2013,08720000,"Southeastern Regional Vocational Technical",BIO,Male,17,15,74,65,19,17,4,4,114
2013,08720000,"Southeastern Regional Vocational Technical",BIO,Female,18,19,49,53,23,25,3,3,93
2013,08720000,"Southeastern Regional Vocational Technical",BIO,"High Needs",14,12,72,60,29,24,6,5,121
2013,08720000,"Southeastern Regional Vocational Technical",BIO,"African American",7,13,31,60,13,25,1,2,52
2013,08720000,"Southeastern Regional Vocational Technical",BIO,Hispanic/Latino,4,21,11,58,3,16,1,5,19
2013,08720000,"Southeastern Regional Vocational Technical",BIO,White,24,18,78,59,26,20,5,4,133
2013,08720000,"Southeastern Regional Vocational Technical",BIO,everELL,3,14,13,62,5,24,0,0,21
2013,08720000,"Southeastern Regional Vocational Technical",BIO,"Students with Disabilities",1,4,16,62,7,27,2,8,26
2013,08720000,"Southeastern Regional Vocational Technical",BIO,"Title I",35,17,123,59,42,20,7,3,207
2013,08730000,"South Shore Regional Vocational Technical",BIO,"All Students",25,20,80,63,19,15,4,3,128
2013,08730000,"South Shore Regional Vocational Technical",BIO,"Non-Low Income",17,19,59,66,10,11,3,3,89
2013,08730000,"South Shore Regional Vocational Technical",BIO,"Low Income",8,21,21,54,9,23,1,3,39
2013,08730000,"South Shore Regional Vocational Technical",BIO,Male,19,23,49,60,10,12,4,5,82
2013,08730000,"South Shore Regional Vocational Technical",BIO,Female,6,13,31,67,9,20,0,0,46
2013,08730000,"South Shore Regional Vocational Technical",BIO,"High Needs",10,16,32,52,16,26,4,6,62
2013,08730000,"South Shore Regional Vocational Technical",BIO,White,24,20,75,64,15,13,4,3,118
2013,08730000,"South Shore Regional Vocational Technical",BIO,"Students with Disabilities",2,6,16,44,14,39,4,11,36
2013,08730000,"South Shore Regional Vocational Technical",BIO,"Non-Title I",25,22,72,64,14,13,1,1,112
2013,08730000,"South Shore Regional Vocational Technical",BIO,"Title I",0,0,8,50,5,31,3,19,16
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,"All Students",57,21,149,54,66,24,4,1,276
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,"Non-Low Income",46,25,99,54,38,21,2,1,185
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,"Low Income",11,12,50,55,28,31,2,2,91
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,Male,40,24,88,54,35,21,1,1,164
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,Female,17,15,61,54,31,28,3,3,112
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,"High Needs",12,10,63,52,44,36,3,2,122
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,Hispanic/Latino,0,0,5,36,8,57,1,7,14
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,White,56,22,143,55,57,22,3,1,259
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,"Students with Disabilities",1,2,18,36,28,56,3,6,50
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,"Non-Title I",52,27,112,58,27,14,3,2,194
2013,08760000,"Southern Worcester County Regional Vocational Tech",BIO,"Title I",5,6,37,45,39,48,1,1,82
2013,08780000,"Tri County Regional Vocational Technical",BIO,"All Students",56,21,149,57,49,19,7,3,261
2013,08780000,"Tri County Regional Vocational Technical",BIO,"Non-Low Income",50,23,117,55,41,19,5,2,213
2013,08780000,"Tri County Regional Vocational Technical",BIO,"Low Income",6,13,32,67,8,17,2,4,48
2013,08780000,"Tri County Regional Vocational Technical",BIO,Male,36,24,86,56,29,19,2,1,153
2013,08780000,"Tri County Regional Vocational Technical",BIO,Female,20,19,63,58,20,19,5,5,108
2013,08780000,"Tri County Regional Vocational Technical",BIO,"High Needs",8,8,53,51,36,35,7,7,104
2013,08780000,"Tri County Regional Vocational Technical",BIO,White,53,21,143,58,46,19,6,2,248
2013,08780000,"Tri County Regional Vocational Technical",BIO,"Students with Disabilities",2,3,26,41,30,47,6,9,64
2013,08780000,"Tri County Regional Vocational Technical",BIO,"Non-Title I",54,30,108,60,15,8,2,1,179
2013,08780000,"Tri County Regional Vocational Technical",BIO,"Title I",2,2,41,50,34,41,5,6,82
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,"All Students",39,22,97,54,38,21,7,4,181
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,"Non-Low Income",27,21,70,54,28,22,4,3,129
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,"Low Income",12,23,27,52,10,19,3,6,52
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,Male,24,24,52,51,23,23,3,3,102
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,Female,15,19,45,57,15,19,4,5,79
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,"High Needs",12,15,36,45,25,31,7,9,80
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,White,37,23,88,55,30,19,6,4,161
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,"Students with Disabilities",0,0,14,38,18,49,5,14,37
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,"Non-Title I",38,24,90,57,27,17,3,2,158
2013,08790000,"Upper Cape Cod Regional Vocational Technical",BIO,"Title I",1,4,7,30,11,48,4,17,23
2013,08850000,"Whittier Regional Vocational Technical",BIO,"All Students",75,26,152,53,52,18,9,3,288
2013,08850000,"Whittier Regional Vocational Technical",BIO,"Non-Low Income",55,31,81,46,37,21,5,3,178
