Year,org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2010,07200005,Narragansett,"Baldwinville Elementary",03,White,47,43,2," "," "," ",2,47,43,2," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07200005,Narragansett,"Baldwinville Elementary",03,"Special Ed",13,10,2," "," "," ",1,13,10,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07200005,Narragansett,"Baldwinville Elementary",04,"All Students",46,45,1," "," "," "," ",46,45,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200005,Narragansett,"Baldwinville Elementary",04,"Low Income",16,16," "," "," "," "," ",16,16," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200005,Narragansett,"Baldwinville Elementary",04,White,44,43,1," "," "," "," ",44,43,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200005,Narragansett,"Baldwinville Elementary",04,"Special Ed",15,14,1," "," "," "," ",15,14,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200010,Narragansett,"East Templeton",03,"All Students",70,69," "," "," "," ",1,70,69," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07200010,Narragansett,"East Templeton",03,"Low Income",15,15," "," "," "," "," ",15,15," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200010,Narragansett,"East Templeton",03,White,68,67," "," "," "," ",1,68,67," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07200010,Narragansett,"East Templeton",04,"All Students",45,42," ",1," "," ",2,45,43," "," "," "," ",2," "," "," "," "," "," "," ",98,100," "
2010,07200010,Narragansett,"East Templeton",04,"Low Income",10,9," "," "," "," ",1,10,9," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07200010,Narragansett,"East Templeton",04,White,43,40," ",1," "," ",2,43,41," "," "," "," ",2," "," "," "," "," "," "," ",98,100," "
2010,07200010,Narragansett,"East Templeton",04,"Special Ed",11,10," ",1," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",91,100," "
2010,07200305,Narragansett,"Narragansett  Middle",05,"All Students",126,122,3," "," "," ",1,126,120,4," ",1," ",1,126,119,3,1,2," ",1,100,99,98
2010,07200305,Narragansett,"Narragansett  Middle",05,"Low Income",29,29," "," "," "," "," ",29,28,1," "," "," "," ",29,28," "," ",1," "," ",100,100,97
2010,07200305,Narragansett,"Narragansett  Middle",05,White,115,111,3," "," "," ",1,115,109,4," ",1," ",1,115,108,3,1,2," ",1,100,99,97
2010,07200305,Narragansett,"Narragansett  Middle",05,"Special Ed",23,20,3," "," "," "," ",23,18,4," ",1," "," ",23,19,3,1," "," "," ",100,96,96
2010,07200305,Narragansett,"Narragansett  Middle",06,"All Students",138,135,1," "," "," ",2,138,135,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",06,"Low Income",38,38," "," "," "," "," ",38,38," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",06,White,131,128,1," "," "," ",2,131,128,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",06,"Special Ed",22,21,1," "," "," "," ",22,21,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",07,"All Students",131,128,1," "," "," ",2,131,128,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",07,"Low Income",26,25,1," "," "," "," ",26,25,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",07,White,121,118,1," "," "," ",2,121,118,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",07,"Special Ed",15,14,1," "," "," "," ",15,14,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07200305,Narragansett,"Narragansett  Middle",08,"All Students",147,141,2," ",1," ",3,148,142,2," "," "," ",4,148,142,2," "," "," ",4,99,100,100
2010,07200305,Narragansett,"Narragansett  Middle",08,"Low Income",22,22," "," "," "," "," ",23,22," "," "," "," ",1,23,22," "," "," "," ",1,100,100,100
2010,07200305,Narragansett,"Narragansett  Middle",08,White,134,129,2," ",1," ",2,135,130,2," "," "," ",3,135,130,2," "," "," ",3,99,100,100
2010,07200305,Narragansett,"Narragansett  Middle",08,"Special Ed",20,17,2," "," "," ",1,20,17,2," "," "," ",1,20,17,2," "," "," ",1,100,100,100
2010,07200505,Narragansett,"Narragansett Reg High",10,"All Students",121,112," ",3,1," ",5,121,112," ",3,1," ",5,122,104," ",2," "," ",16,97,97,98
2010,07200505,Narragansett,"Narragansett Reg High",10,"Low Income",22,18," ",1,1," ",2,22,18," ",1,1," ",2,22,19," ",1," "," ",2,91,91,95
2010,07200505,Narragansett,"Narragansett Reg High",10,White,117,108," ",3,1," ",5,117,108," ",3,1," ",5,118,101," ",2," "," ",15,97,97,98
2010,07200505,Narragansett,"Narragansett Reg High",10,"Special Ed",16,13," ",1," "," ",2,15,12," ",1," "," ",2,16,12," ",1," "," ",3,94,93,94
2010,07250010,Nashoba,"Mary Rowlandson Elementary",03,"All Students",70,66,4," "," "," "," ",70,66,4," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",03,"Low Income",14,11,3," "," "," "," ",14,11,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",03,White,61,58,3," "," "," "," ",61,58,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",03,"Special Ed",16,12,4," "," "," "," ",16,12,4," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",04,"All Students",82,79,1," "," "," ",2,82,79,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",04,"Low Income",17,15,1," "," "," ",1,17,15,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",04,White,65,62,1," "," "," ",2,65,62,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",04,"Special Ed",15,13,1," "," "," ",1,15,13,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250010,Nashoba,"Mary Rowlandson Elementary",05,"All Students",90,86,2," "," "," ",2,90,86,2," "," "," ",2,90,86,2," "," "," ",2,100,100,100
2010,07250010,Nashoba,"Mary Rowlandson Elementary",05,"Low Income",17,15,1," "," "," ",1,17,15,1," "," "," ",1,17,15,1," "," "," ",1,100,100,100
2010,07250010,Nashoba,"Mary Rowlandson Elementary",05,White,80,77,2," "," "," ",1,80,77,2," "," "," ",1,80,77,2," "," "," ",1,100,100,100
2010,07250010,Nashoba,"Mary Rowlandson Elementary",05,"Special Ed",15,13,2," "," "," "," ",15,13,2," "," "," "," ",15,13,2," "," "," "," ",100,100,100
2010,07250020,Nashoba,"Center School",03,"All Students",89,88," "," "," "," ",1,89,88," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250020,Nashoba,"Center School",03,White,78,78," "," "," "," "," ",78,78," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250020,Nashoba,"Center School",04,"All Students",107,104," "," "," "," ",3,107,104," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,07250020,Nashoba,"Center School",04,White,97,94," "," "," "," ",3,97,94," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2010,07250020,Nashoba,"Center School",05,"All Students",103,103," "," "," "," "," ",103,103," "," "," "," "," ",103,103," "," "," "," "," ",100,100,100
2010,07250020,Nashoba,"Center School",05,White,88,88," "," "," "," "," ",88,88," "," "," "," "," ",88,88," "," "," "," "," ",100,100,100
2010,07250025,Nashoba,"Florence Sawyer Sch",03,"All Students",94,91," "," "," ",1,2,95,91," "," "," ",1,3," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",03,White,84,81," "," "," ",1,2,85,81," "," "," ",1,3," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",04,"All Students",81,81," "," "," "," "," ",82,81," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",04,White,74,74," "," "," "," "," ",75,74," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",04,"Special Ed",16,16," "," "," "," "," ",16,16," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",05,"All Students",84,82," "," "," "," ",2,84,82," "," "," "," ",2,84,82," "," "," "," ",2,100,100,100
2010,07250025,Nashoba,"Florence Sawyer Sch",05,White,79,78," "," "," "," ",1,79,78," "," "," "," ",1,79,78," "," "," "," ",1,100,100,100
2010,07250025,Nashoba,"Florence Sawyer Sch",05,"Special Ed",10,10," "," "," "," "," ",10,10," "," "," "," "," ",10,10," "," "," "," "," ",100,100,100
2010,07250025,Nashoba,"Florence Sawyer Sch",06,"All Students",102,100," "," "," "," ",2,102,100," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",06,White,94,92," "," "," "," ",2,94,92," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",07,"All Students",90,88," "," "," "," ",2,90,87," ",1," "," ",2," "," "," "," "," "," "," ",100,99," "
2010,07250025,Nashoba,"Florence Sawyer Sch",07,White,80,79," "," "," "," ",1,80,78," ",1," "," ",1," "," "," "," "," "," "," ",100,99," "
2010,07250025,Nashoba,"Florence Sawyer Sch",07,"Special Ed",13,12," "," "," "," ",1,13,12," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250025,Nashoba,"Florence Sawyer Sch",08,"All Students",79,78," "," ",1," "," ",79,78," "," ",1," "," ",79,78," "," ",1," "," ",99,99,99
2010,07250025,Nashoba,"Florence Sawyer Sch",08,White,75,74," "," ",1," "," ",75,74," "," ",1," "," ",75,74," "," ",1," "," ",99,99,99
2010,07250025,Nashoba,"Florence Sawyer Sch",08,"Special Ed",14,13," "," ",1," "," ",14,13," "," ",1," "," ",14,13," "," ",1," "," ",93,93,93
2010,07250305,Nashoba,"Luther Burbank Middle School",06,"All Students",82,78,3," "," "," ",1,82,78,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250305,Nashoba,"Luther Burbank Middle School",06,"Low Income",21,19,2," "," "," "," ",21,19,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250305,Nashoba,"Luther Burbank Middle School",06,White,74,70,3," "," "," ",1,74,70,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250305,Nashoba,"Luther Burbank Middle School",06,"Special Ed",14,11,3," "," "," "," ",14,11,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250305,Nashoba,"Luther Burbank Middle School",07,"All Students",83,78,4," ",1," "," ",83,79,3," ",1," "," "," "," "," "," "," "," "," ",99,99," "
2010,07250305,Nashoba,"Luther Burbank Middle School",07,"Low Income",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250305,Nashoba,"Luther Burbank Middle School",07,White,76,72,3," ",1," "," ",76,73,2," ",1," "," "," "," "," "," "," "," "," ",99,99," "
2010,07250305,Nashoba,"Luther Burbank Middle School",07,"Special Ed",13,9,4," "," "," "," ",13,10,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07250305,Nashoba,"Luther Burbank Middle School",08,"All Students",80,74,5," "," "," ",1,80,71,5," ",2," ",2,80,72,5," ",1," ",2,100,98,99
2010,07250305,Nashoba,"Luther Burbank Middle School",08,"Low Income",16,15,1," "," "," "," ",16,13,1," ",1," ",1,16,14,1," "," "," ",1,100,94,100
2010,07250305,Nashoba,"Luther Burbank Middle School",08,White,71,65,5," "," "," ",1,72,63,5," ",2," ",2,72,64,5," ",1," ",2,100,97,99
2010,07250305,Nashoba,"Luther Burbank Middle School",08,"Special Ed",14,9,5," "," "," "," ",14,8,5," "," "," ",1,14,8,5," "," "," ",1,100,100,100
2010,07250310,Nashoba,Hale,06,"All Students",97,96," "," "," "," ",1,97,96," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250310,Nashoba,Hale,06,White,89,88," "," "," "," ",1,89,88," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250310,Nashoba,Hale,06,"Special Ed",14,13," "," "," "," ",1,14,13," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250310,Nashoba,Hale,07,"All Students",90,89," "," "," "," ",1,90,89," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250310,Nashoba,Hale,07,White,81,80," "," "," "," ",1,81,80," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07250310,Nashoba,Hale,08,"All Students",87,85," "," ",1," ",1,87,85," "," ",1," ",1,87,85," "," ",1," ",1,99,99,99
2010,07250310,Nashoba,Hale,08,White,80,78," "," ",1," ",1,80,78," "," ",1," ",1,80,78," "," ",1," ",1,99,99,99
2010,07250505,Nashoba,"Nashoba Regional",10,"All Students",266,256," ",1,2,1,6,266,255," ",2,2,1,6,267,242," ",1,3,1,20,99,98,99
2010,07250505,Nashoba,"Nashoba Regional",10,"Low Income",22,22," "," "," "," "," ",21,20," ",1," "," "," ",22,19," "," "," "," ",3,100,95,100
2010,07250505,Nashoba,"Nashoba Regional",10,White,241,234," ",1,2," ",4,242,234," ",2,2," ",4,242,224," ",1,3," ",14,99,98,98
2010,07250505,Nashoba,"Nashoba Regional",10,"Special Ed",18,16," "," ",1," ",1,19,16," ",1,1," ",1,19,14," "," ",1," ",4,94,89,95
2010,07280015,"New Salem-Wendell","Swift River",03,"All Students",15,15," "," "," "," "," ",15,15," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07280015,"New Salem-Wendell","Swift River",03,White,14,14," "," "," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07280015,"New Salem-Wendell","Swift River",04,"All Students",18,18," "," "," "," "," ",18,18," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07280015,"New Salem-Wendell","Swift River",04,White,18,18," "," "," "," "," ",18,18," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07280015,"New Salem-Wendell","Swift River",05,"All Students",17,16," ",1," "," "," ",17,17," "," "," "," "," ",17,17," "," "," "," "," ",94,100,100
2010,07280015,"New Salem-Wendell","Swift River",05,White,16,15," ",1," "," "," ",16,16," "," "," "," "," ",16,16," "," "," "," "," ",94,100,100
2010,07280015,"New Salem-Wendell","Swift River",06,"All Students",21,21," "," "," "," "," ",21,21," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07280015,"New Salem-Wendell","Swift River",06,White,19,19," "," "," "," "," ",19,19," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07300505,Northboro-Southboro,"Algonquin Reg High",10,"All Students",345,338,2,3," ",1," ",346,338,2,4," ",1," ",347,313,2,2," ",1,29,99,99,99
2010,07300505,Northboro-Southboro,"Algonquin Reg High",10,Asian,28,26,1," "," ",1," ",28,25,1," "," ",1," ",28,24,1," "," ",1,2,100,100,100
2010,07300505,Northboro-Southboro,"Algonquin Reg High",10,White,300,297,1,1," "," "," ",300,296,1,3," "," "," ",301,274,1,1," "," ",25,100,99,100
2010,07300505,Northboro-Southboro,"Algonquin Reg High",10,"Special Ed",28,24,2,2," "," "," ",28,22,2,3," "," "," ",28,20,2," "," "," ",6,93,89,100
2010,07350005,"North Middlesex","Spaulding Memorial",03,"All Students",125,118," "," "," "," ",7,125,118," "," "," "," ",7," "," "," "," "," "," "," ",100,100," "
2010,07350005,"North Middlesex","Spaulding Memorial",03,"Low Income",22,18," "," "," "," ",4,22,18," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2010,07350005,"North Middlesex","Spaulding Memorial",03,White,117,111," "," "," "," ",6,117,111," "," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2010,07350005,"North Middlesex","Spaulding Memorial",03,"Special Ed",19,17," "," "," "," ",2,19,17," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07350005,"North Middlesex","Spaulding Memorial",04,"All Students",111,109," "," "," "," ",2,111,109," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07350005,"North Middlesex","Spaulding Memorial",04,"Low Income",22,21," "," "," "," ",1,22,21," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07350005,"North Middlesex","Spaulding Memorial",04,White,108,107," "," "," "," ",1,108,107," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07350005,"North Middlesex","Spaulding Memorial",04,"Special Ed",29,29," "," "," "," "," ",29,29," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07350010,"North Middlesex","Ashby Elementary",03,"All Students",34,32," "," "," "," ",2,34,32," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07350010,"North Middlesex","Ashby Elementary",03,White,32,30," "," "," "," ",2,32,30," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07350010,"North Middlesex","Ashby Elementary",04,"All Students",45,43," ",1," "," ",1,45,43," ",1," "," ",1," "," "," "," "," "," "," ",98,98," "
2010,07350010,"North Middlesex","Ashby Elementary",04,White,44,42," ",1," "," ",1,44,42," ",1," "," ",1," "," "," "," "," "," "," ",98,98," "
2010,07350010,"North Middlesex","Ashby Elementary",05,"All Students",43,43," "," "," "," "," ",43,43," "," "," "," "," ",43,43," "," "," "," "," ",100,100,100
2010,07350010,"North Middlesex","Ashby Elementary",05,White,43,43," "," "," "," "," ",43,43," "," "," "," "," ",43,43," "," "," "," "," ",100,100,100
2010,07350030,"North Middlesex","Hawthorne Brook",05,"All Students",123,120," "," "," "," ",3,123,119," "," "," "," ",4,123,119," "," "," "," ",4,100,100,100
2010,07350030,"North Middlesex","Hawthorne Brook",05,"Low Income",22,20," "," "," "," ",2,21,19," "," "," "," ",2,21,19," "," "," "," ",2,100,100,100
2010,07350030,"North Middlesex","Hawthorne Brook",05,White,117,115," "," "," "," ",2,117,114," "," "," "," ",3,117,114," "," "," "," ",3,100,100,100
2010,07350030,"North Middlesex","Hawthorne Brook",05,"Special Ed",21,19," "," "," "," ",2,20,18," "," "," "," ",2,20,18," "," "," "," ",2,100,100,100
2010,07350030,"North Middlesex","Hawthorne Brook",06,"All Students",172,168,2," "," "," ",2,172,168,2," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",06,"Low Income",30,29," "," "," "," ",1,30,29," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",06,White,169,165,2," "," "," ",2,169,165,2," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",06,"Special Ed",30,28,2," "," "," "," ",30,28,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",07,"All Students",172,165,2," ",2," ",3,172,167,2," "," "," ",3," "," "," "," "," "," "," ",99,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",07,"Low Income",24,23," "," "," "," ",1,24,23," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",07,White,161,154,2," ",2," ",3,161,156,2," "," "," ",3," "," "," "," "," "," "," ",99,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",07,"Special Ed",34,32,2," "," "," "," ",34,32,2," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2010,07350030,"North Middlesex","Hawthorne Brook",08,"All Students",165,160,3," "," "," ",2,165,156,4," ",2," ",3,165,159,2," ",1," ",3,100,99,99
2010,07350030,"North Middlesex","Hawthorne Brook",08,"Low Income",23,23," "," "," "," "," ",23,21,1," ",1," "," ",23,23," "," "," "," "," ",100,96,100
