adminyear,grade,org_code,district,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,08,06650000,Freetown-Lakeville,SCI,259,,,0.85,0.81,0.71,0.76,0.51,0.92,0.64,0.57,0.75,0.56,0.54,0.53,0.71,0.66,0.64,0.87,0.69,2.57,1.9,0.89,0.68,0.53,0.52,0.8,0.29,0.43,0.65,0.91,0.64,0.93,0.66,0.59,0.64,0.58,0.7,0.85,1.88,2.1,2.66,,,,,,
2007,10,06650000,Freetown-Lakeville,MATH,234,,,0.91,0.83,0.6,0.61,0.84,0.87,0.73,0.74,0.65,0.73,0.71,0.89,0.48,0.77,0.87,0.77,1.95,0.76,0.59,3.26,2.22,0.78,0.76,0.89,0.44,0.56,0.65,0.59,0.85,0.7,2.94,0.79,0.8,0.79,0.83,0.8,0.65,0.82,0.52,0.62,2.83,2.38,,,
2007,10,06650000,Freetown-Lakeville,ELA,237,7.68,7.36,0.72,0.78,0.96,0.95,0.89,0.79,0.77,0.84,2.35,0.97,0.74,0.83,0.79,0.84,0.85,0.6,0.92,0.95,2.1,0.62,0.93,0.78,0.74,0.84,0.97,0.77,2.52,0.76,0.98,0.89,0.94,0.92,0.7,0.88,0.93,2.75,0.8,0.92,0.81,0.5,,,,,
2007,HS,06650000,Freetown-Lakeville,BIO,220,,,0.95,0.33,0.65,0.81,0.9,0.77,0.48,0.73,0.4,0.41,2.11,0.89,0.38,0.64,0.83,0.45,0.5,0.6,0.77,0.77,0.52,0.96,0.61,0.83,3,2,0.84,0.4,0.76,0.45,0.89,1.39,0.93,0.72,0.8,0.56,0.71,0.88,1.58,0.29,0.51,0.46,0.8,0.63,0.35
2007,HS,06650000,Freetown-Lakeville,CHE,133,,,0.94,0.83,0.9,0.68,0.66,0.56,0.76,0.72,0.62,0.61,1.75,0.57,0.42,0.6,0.65,0.75,0.32,0.55,0.27,0.73,0.43,0.68,0.82,0.65,1.43,0.96,0.48,0.54,0.47,0.89,0.44,1.06,0.65,0.41,0.46,0.8,0.38,0.24,2.65,0.64,0.5,0.46,0.5,0.62,0.62
2007,07,06700000,Frontier,MATH,136,,,0.91,0.82,0.54,0.69,0.73,0.79,0.49,0.51,2.4,0.47,0.84,0.68,0.8,0.6,0.83,0.9,0.49,0.77,0.43,0.88,0.89,2.6,0.88,0.73,0.57,0.51,0.71,2.93,1.54,0.82,0.36,0.69,0.51,0.56,0.75,0.73,0.45,0.58,2.6,,,,,,
2007,07,06700000,Frontier,ELA,135,6.59,6.2,0.9,0.93,0.92,0.95,0.67,0.8,0.81,0.9,1.76,0.95,0.69,0.5,0.71,0.72,0.72,0.9,0.79,2.15,0.93,0.7,0.8,0.9,0.84,0.79,0.71,0.85,1.72,0.73,0.77,0.85,0.93,0.85,0.96,0.92,0.88,1.83,0.73,0.87,0.94,0.96,,,,,
2007,08,06700000,Frontier,MATH,120,,,0.84,0.68,0.85,0.51,0.54,0.62,0.66,0.57,1.75,0.27,0.8,0.54,0.75,0.61,0.67,0.77,0.7,0.43,0.62,0.42,0.83,2.83,0.77,0.77,0.82,0.77,0.65,2.56,2.44,0.61,0.8,0.73,0.8,0.68,0.7,0.43,0.87,0.69,2.79,,,,,,
2007,08,06700000,Frontier,ELA,120,,,0.84,0.93,0.88,0.84,0.91,0.92,0.95,0.83,2.18,0.93,0.89,0.79,0.87,0.64,0.87,0.79,0.84,0.72,0.81,2.01,0.88,0.74,0.76,0.73,0.73,0.98,0.93,2.16,0.91,0.74,0.8,0.93,0.84,0.73,0.68,2.03,0.85,0.88,0.78,0.83,,,,,
2007,08,06700000,Frontier,SCI,120,,,0.8,0.76,0.69,0.83,0.51,0.9,0.7,0.71,0.72,0.58,0.47,0.37,0.81,0.58,0.46,0.88,0.68,2.34,1.98,0.93,0.62,0.54,0.54,0.77,0.32,0.57,0.76,0.95,0.39,0.9,0.58,0.59,0.82,0.51,0.63,0.83,1.96,1.53,2.21,,,,,,
2007,10,06700000,Frontier,MATH,111,,,0.87,0.86,0.54,0.63,0.76,0.79,0.68,0.61,0.64,0.82,0.58,0.91,0.54,0.5,0.83,0.87,2.45,0.76,0.82,3.38,2.13,0.8,0.63,0.87,0.47,0.6,0.7,0.68,0.87,0.73,2.88,0.77,0.68,0.75,0.8,0.89,0.71,0.75,0.41,0.71,2.94,2.58,,,
2007,10,06700000,Frontier,ELA,111,7.55,7.44,0.77,0.71,0.95,0.96,0.91,0.76,0.8,0.86,1.98,0.99,0.79,0.82,0.81,0.89,0.86,0.53,0.94,0.95,1.79,0.66,0.94,0.79,0.75,0.86,0.95,0.73,2.13,0.71,0.99,0.86,0.95,0.9,0.59,0.93,0.9,2.23,0.77,0.86,0.83,0.57,,,,,
2007,HS,06700000,Frontier,BIO,102,,,0.88,0.17,0.73,0.7,0.85,0.75,0.61,0.61,0.28,0.27,1.5,0.89,0.25,0.6,0.68,0.46,0.31,0.46,0.72,0.59,0.52,0.85,0.44,0.73,2.41,1.36,0.74,0.34,0.7,0.43,0.73,1.25,0.82,0.67,0.57,0.48,0.52,0.81,0.81,0.53,0.57,0.34,0.77,0.56,0.33
2007,HS,06700000,Frontier,CHE,108,,,0.92,0.72,0.72,0.51,0.5,0.38,0.63,0.46,0.38,0.54,1.69,0.36,0.34,0.33,0.44,0.5,0.19,0.22,0.24,0.69,0.26,0.37,0.68,0.5,0.64,0.76,0.53,0.5,0.26,0.49,0.6,1.12,0.57,0.24,0.48,0.81,0.3,0.22,0.88,0.63,0.46,0.31,0.37,0.76,0.51
2007,03,06720000,Gateway,MATH,80,,,0.83,0.66,0.8,0.75,0.78,0.71,1.36,0.93,0.85,0.51,0.78,0.56,0.51,0.38,0.66,1.13,0.94,0.84,0.8,0.13,0.86,0.31,0.95,0.8,0.38,0.63,0.59,0.68,0.84,1.43,0.26,0.41,0.73,0.64,0.96,,,,,,,,,,
2007,03,06720000,Gateway,ELA,81,,,0.75,0.94,0.79,0.8,0.84,0.75,0.84,0.74,0.88,0.74,0.57,0.79,0.58,0.38,0.86,0.78,0.69,0.78,0.77,0.75,2.14,0.73,0.79,0.59,0.74,0.84,0.74,0.63,0.89,0.78,0.72,0.68,1.68,0.62,0.56,0.72,0.72,0.69,0.69,0.88,0.64,0.85,,,
2007,04,06720000,Gateway,MATH,111,,,0.85,0.79,0.83,0.6,0.79,0.67,0.85,0.82,0.61,2.86,0.57,0.47,2.3,0.61,0.29,0.77,2.19,0.82,0.77,0.64,0.79,0.72,0.69,0.76,0.63,0.57,2.47,0.8,0.47,0.69,2.88,0.85,0.59,0.79,0.56,0.78,0.62,0.79,0.58,,,,,,
2007,04,06720000,Gateway,ELA,111,7.49,6.59,0.85,0.86,0.92,0.91,0.8,0.65,0.78,2.01,0.85,0.9,0.86,0.82,0.88,0.87,0.79,0.7,1.71,0.92,0.9,0.87,0.85,0.86,0.62,0.86,0.76,1.5,0.68,0.68,0.72,0.67,0.73,0.67,0.78,0.83,1.85,0.94,0.78,0.73,0.79,0.62,,,,,
2007,05,06720000,Gateway,MATH,108,,,0.88,0.82,0.56,0.67,0.45,0.74,0.58,0.63,0.59,3.19,0.44,0.68,2.29,0.54,0.43,0.53,1.35,0.84,0.64,0.64,0.58,0.39,0.54,0.83,0.38,0.69,1.91,0.66,0.27,0.6,1.39,0.61,0.44,0.51,0.43,0.48,0.69,0.56,0.46,,,,,,
2007,05,06720000,Gateway,ELA,108,,,0.65,0.61,0.75,0.8,0.81,0.75,0.84,0.77,1.91,0.66,0.81,0.69,0.75,0.71,0.73,0.64,0.67,2.22,0.92,0.82,0.88,0.72,0.84,0.91,0.83,0.81,1.76,0.84,0.7,0.61,0.74,0.88,0.54,0.63,0.67,1.78,0.74,0.79,0.64,0.59,,,,,
2007,05,06720000,Gateway,SCI,108,,,0.81,0.91,0.96,0.83,0.58,0.76,0.85,0.82,0.83,0.48,0.68,0.69,0.55,0.78,0.9,0.9,0.52,1.31,1.8,0.29,0.87,0.56,0.78,0.69,0.66,0.8,0.51,0.57,0.8,0.77,0.86,0.55,0.85,0.78,0.81,0.86,1.57,2.02,2.64,,,,,,
2007,06,06720000,Gateway,MATH,115,,,0.94,0.86,0.83,0.5,0.63,0.5,0.51,0.63,0.66,3.02,0.11,0.25,3.01,0.7,0.68,0.63,2.03,0.94,0.83,0.81,0.59,0.77,0.7,0.64,0.7,0.78,3.37,0.66,0.63,0.85,2.46,0.79,0.6,0.64,0.7,0.7,0.39,0.75,0.86,,,,,,
2007,06,06720000,Gateway,ELA,115,,,0.86,0.84,0.81,0.96,0.83,0.81,0.83,0.89,1.99,0.71,0.82,0.84,0.77,0.97,0.8,0.5,0.57,1.6,0.68,0.97,0.77,0.74,0.59,0.93,0.85,0.97,1.7,0.8,0.82,0.75,0.75,0.8,0.82,0.8,0.88,2.1,0.81,0.52,0.71,0.64,,,,,
2007,07,06720000,Gateway,MATH,109,,,0.86,0.64,0.26,0.63,0.68,0.23,0.49,0.32,2.05,0.39,0.72,0.43,0.69,0.32,0.74,0.74,0.39,0.61,0.31,0.73,0.86,1.92,0.69,0.66,0.41,0.4,0.51,2.49,1.25,0.8,0.28,0.52,0.29,0.51,0.54,0.63,0.38,0.39,2.03,,,,,,
2007,07,06720000,Gateway,ELA,110,6.21,5.74,0.86,0.86,0.85,0.87,0.64,0.66,0.79,0.77,1.71,0.96,0.66,0.55,0.71,0.62,0.68,0.88,0.69,1.89,0.95,0.73,0.77,0.86,0.89,0.85,0.64,0.84,1.58,0.63,0.78,0.87,0.89,0.7,0.86,0.85,0.78,1.56,0.64,0.79,0.82,0.86,,,,,
2007,08,06720000,Gateway,MATH,106,,,0.8,0.63,0.75,0.49,0.51,0.44,0.74,0.38,1.72,0.43,0.72,0.46,0.68,0.58,0.65,0.75,0.72,0.31,0.57,0.23,0.84,2.45,0.69,0.65,0.9,0.72,0.66,1.92,1.99,0.49,0.73,0.58,0.28,0.67,0.66,0.21,0.74,0.6,2.08,,,,,,
2007,08,06720000,Gateway,ELA,107,,,0.66,0.86,0.78,0.8,0.86,0.88,0.88,0.71,2.08,0.85,0.86,0.79,0.83,0.63,0.83,0.73,0.8,0.64,0.8,1.82,0.93,0.78,0.79,0.68,0.64,0.95,0.83,1.89,0.93,0.78,0.61,0.86,0.7,0.67,0.57,1.94,0.74,0.79,0.67,0.7,,,,,
2007,08,06720000,Gateway,SCI,106,,,0.9,0.73,0.67,0.78,0.29,0.67,0.64,0.39,0.69,0.52,0.47,0.33,0.75,0.51,0.31,0.76,0.61,1.99,1.3,0.92,0.61,0.48,0.45,0.73,0.52,0.3,0.65,0.91,0.63,0.9,0.54,0.59,0.58,0.59,0.62,0.83,1.74,0.95,1.31,,,,,,
2007,10,06720000,Gateway,MATH,94,,,0.85,0.81,0.59,0.51,0.74,0.7,0.66,0.57,0.57,0.62,0.55,0.8,0.31,0.62,0.8,0.74,1.54,0.67,0.67,2.83,1.66,0.68,0.71,0.82,0.36,0.44,0.45,0.47,0.7,0.62,2.87,0.67,0.76,0.69,0.79,0.7,0.61,0.69,0.56,0.64,2.46,1.9,,,
2007,10,06720000,Gateway,ELA,94,7.41,7.15,0.7,0.73,0.95,0.91,0.83,0.64,0.84,0.87,2.35,0.93,0.64,0.77,0.71,0.8,0.81,0.53,0.82,0.91,1.81,0.64,0.9,0.77,0.74,0.74,0.93,0.62,2.33,0.63,0.98,0.8,0.9,0.93,0.67,0.86,0.88,2.59,0.82,0.86,0.71,0.5,,,,,
2007,HS,06720000,Gateway,BIO,58,,,0.83,0.34,0.41,0.66,0.76,0.59,0.33,0.45,0.34,0.34,0.98,0.64,0.34,0.5,0.6,0.41,0.34,0.6,0.53,0.45,0.52,0.74,0.5,0.67,2.02,1.38,0.72,0.38,0.64,0.43,0.79,0.9,0.81,0.57,0.52,0.45,0.6,0.6,0.62,0.17,0.33,0.14,0.6,0.45,0.36
2007,03,06730000,Groton-Dunstable,MATH,221,,,0.96,0.89,0.92,0.8,0.98,0.86,1.57,0.95,0.95,0.74,0.95,0.88,0.73,0.52,0.8,1.29,0.98,0.96,0.87,0.5,0.96,0.57,1.35,0.97,0.79,0.81,0.94,0.84,0.88,1.74,0.6,0.84,0.88,0.92,1.57,,,,,,,,,,
2007,03,06730000,Groton-Dunstable,ELA,221,,,0.9,0.99,0.95,0.94,0.93,0.84,0.87,0.9,0.93,0.86,0.74,0.86,0.72,0.61,0.99,0.9,0.84,0.94,0.92,0.9,2.79,0.84,0.87,0.72,0.96,0.96,0.84,0.64,0.95,0.93,0.85,0.78,2.18,0.81,0.83,0.8,0.85,0.9,0.9,0.96,0.8,0.96,,,
2007,04,06730000,Groton-Dunstable,MATH,238,,,0.97,0.89,0.83,0.73,0.88,0.89,0.91,0.84,0.74,3.41,0.8,0.79,3.16,0.89,0.58,0.87,3.14,0.89,0.9,0.9,0.92,0.75,0.87,0.92,0.8,0.82,2.82,0.95,0.58,0.93,3.39,0.93,0.76,0.79,0.88,0.94,0.88,0.96,0.86,,,,,,
2007,04,06730000,Groton-Dunstable,ELA,238,7.81,6.95,0.94,0.97,0.96,0.98,0.87,0.75,0.86,2.59,0.95,0.97,0.92,0.92,0.96,0.96,0.89,0.83,2.21,0.96,0.97,0.94,0.93,0.98,0.87,0.96,0.84,1.94,0.77,0.84,0.86,0.83,0.82,0.83,0.84,0.93,2.17,0.99,0.91,0.88,0.87,0.79,,,,,
2007,05,06730000,Groton-Dunstable,MATH,240,,,0.94,0.93,0.85,0.93,0.68,0.78,0.79,0.89,0.81,3.63,0.77,0.74,3.11,0.76,0.74,0.82,1.91,0.94,0.78,0.84,0.88,0.71,0.73,0.88,0.62,0.68,3.06,0.76,0.72,0.81,2.58,0.82,0.64,0.63,0.71,0.78,0.78,0.78,0.66,,,,,,
2007,05,06730000,Groton-Dunstable,ELA,240,,,0.84,0.7,0.88,0.92,0.89,0.84,0.92,0.88,2.26,0.86,0.9,0.85,0.88,0.85,0.9,0.8,0.76,2.62,0.92,0.85,0.94,0.91,0.88,0.9,0.9,0.83,2.07,0.92,0.85,0.72,0.9,0.93,0.66,0.83,0.83,1.9,0.88,0.85,0.78,0.8,,,,,
2007,05,06730000,Groton-Dunstable,SCI,240,,,0.9,0.98,0.98,0.91,0.82,0.85,0.9,0.83,0.93,0.79,0.77,0.73,0.75,0.85,0.94,0.89,0.72,1.73,2.13,0.46,0.93,0.85,0.8,0.8,0.78,0.84,0.51,0.8,0.86,0.92,0.93,0.7,0.94,0.83,0.92,0.93,2.4,2.39,2.98,,,,,,
2007,06,06730000,Groton-Dunstable,MATH,228,,,0.89,0.88,0.74,0.79,0.73,0.71,0.72,0.79,0.85,3.29,0.42,0.46,3.08,0.84,0.92,0.73,2.07,0.94,0.96,0.89,0.85,0.83,0.87,0.76,0.82,0.94,3.6,0.84,0.42,0.93,2.85,0.88,0.52,0.81,0.87,0.83,0.76,0.86,0.79,,,,,,
2007,06,06730000,Groton-Dunstable,ELA,228,,,0.93,0.89,0.93,0.99,0.95,0.84,0.94,0.95,2.38,0.89,0.89,0.93,0.88,0.99,0.78,0.73,0.69,1.91,0.85,0.98,0.87,0.83,0.76,0.95,0.93,0.98,2.12,0.92,0.89,0.84,0.78,0.94,0.9,0.92,0.92,2.61,0.89,0.76,0.85,0.68,,,,,
2007,07,06730000,Groton-Dunstable,MATH,229,,,0.94,0.92,0.45,0.69,0.75,0.66,0.81,0.84,2.82,0.64,0.87,0.72,0.87,0.67,0.9,0.93,0.83,0.9,0.56,0.95,0.91,3.3,0.92,0.87,0.8,0.74,0.89,3.33,2.31,0.93,0.64,0.82,0.64,0.8,0.83,0.82,0.73,0.8,3.16,,,,,,
2007,07,06730000,Groton-Dunstable,ELA,229,7.27,6.59,0.93,0.96,0.97,0.97,0.86,0.83,0.9,0.88,2.57,0.97,0.84,0.61,0.83,0.82,0.79,0.96,0.86,2.72,0.98,0.89,0.9,0.96,0.96,0.9,0.85,0.93,2.3,0.87,0.86,0.91,0.96,0.93,0.96,0.96,0.9,2.22,0.84,0.93,0.95,0.98,,,,,
2007,08,06730000,Groton-Dunstable,MATH,248,,,0.96,0.89,0.92,0.62,0.75,0.59,0.78,0.61,2.93,0.6,0.85,0.67,0.78,0.62,0.8,0.85,0.74,0.65,0.78,0.58,0.91,3.42,0.83,0.85,0.82,0.84,0.85,2.76,2.61,0.71,0.9,0.88,0.52,0.77,0.67,0.56,0.87,0.67,2.84,,,,,,
2007,08,06730000,Groton-Dunstable,ELA,246,,,0.83,0.93,0.89,0.91,0.92,0.96,0.92,0.9,2.42,0.93,0.88,0.87,0.92,0.74,0.93,0.85,0.92,0.78,0.9,2.33,0.96,0.85,0.87,0.84,0.76,0.97,0.89,2.5,0.96,0.86,0.83,0.95,0.82,0.81,0.72,2.46,0.86,0.89,0.81,0.73,,,,,
2007,08,06730000,Groton-Dunstable,SCI,248,,,0.85,0.87,0.83,0.89,0.72,0.85,0.73,0.7,0.87,0.76,0.56,0.46,0.8,0.6,0.71,0.92,0.8,2.78,2.19,0.96,0.75,0.71,0.56,0.84,0.62,0.61,0.71,0.94,0.62,0.93,0.69,0.65,0.79,0.67,0.75,0.89,2.33,1.75,2.6,,,,,,
2007,10,06730000,Groton-Dunstable,MATH,209,,,0.95,0.94,0.74,0.89,0.89,0.91,0.81,0.91,0.79,0.81,0.83,0.88,0.83,0.87,0.96,0.89,2.89,0.88,0.8,3.61,3.02,0.86,0.8,0.95,0.52,0.54,0.85,0.69,0.92,0.6,3.47,0.83,0.94,0.85,0.89,0.93,0.75,0.87,0.75,0.78,3.36,3.03,,,
2007,10,06730000,Groton-Dunstable,ELA,209,8.22,7.63,0.79,0.83,0.97,0.96,0.91,0.87,0.84,0.9,2.58,0.96,0.82,0.9,0.88,0.89,0.88,0.63,0.92,0.93,2.39,0.73,0.94,0.85,0.82,0.88,0.96,0.78,2.76,0.76,0.97,0.93,0.97,0.94,0.69,0.94,0.94,2.97,0.86,0.97,0.8,0.7,,,,,
2007,HS,06730000,Groton-Dunstable,BIO,209,,,0.92,0.48,0.67,0.86,0.94,0.8,0.58,0.61,0.64,0.7,2.21,0.9,0.58,0.73,0.81,0.72,0.37,0.83,0.75,0.77,0.54,0.95,0.54,0.79,3.09,2.12,0.88,0.46,0.82,0.54,0.89,1.56,0.93,0.78,0.67,0.71,0.58,0.89,2,0.49,0.7,0.4,0.8,0.73,0.48
2007,HS,06730000,Groton-Dunstable,CHE,53,,,0.92,0.89,1,0.85,0.66,0.68,0.83,1,0.53,0.83,2.72,0.89,0.64,0.91,0.7,0.96,0.49,0.64,0.51,0.7,0.49,0.98,0.89,0.85,3,2.85,0.79,0.77,0.89,0.98,0.74,1.74,0.92,0.57,0.62,0.91,0.51,0.53,3.32,0.83,0.7,0.72,0.66,0.85,0.79
2007,03,06740000,Gill-Montague,MATH,73,,,0.88,0.68,0.84,0.78,0.89,0.78,1.19,0.75,0.84,0.55,0.88,0.62,0.52,0.4,0.71,1.23,0.92,0.75,0.7,0.21,0.88,0.45,1.03,0.82,0.55,0.6,0.62,0.74,0.74,1.51,0.42,0.62,0.78,0.75,1.21,,,,,,,,,,
2007,03,06740000,Gill-Montague,ELA,72,,,0.76,0.97,0.83,0.83,0.9,0.79,0.9,0.86,0.9,0.76,0.64,0.83,0.69,0.47,0.88,0.82,0.72,0.88,0.81,0.78,2.44,0.71,0.71,0.76,0.81,0.92,0.82,0.68,0.93,0.88,0.74,0.76,1.93,0.71,0.57,0.69,0.72,0.71,0.88,0.81,0.67,0.86,,,
2007,04,06740000,Gill-Montague,MATH,78,,,0.81,0.72,0.67,0.51,0.76,0.6,0.63,0.68,0.49,2.38,0.62,0.23,2.06,0.76,0.1,0.76,2.12,0.82,0.67,0.53,0.71,0.37,0.76,0.77,0.69,0.47,1.62,0.81,0.19,0.54,2.58,0.63,0.67,0.76,0.56,0.69,0.67,0.77,0.36,,,,,,
2007,04,06740000,Gill-Montague,ELA,78,6.58,6.14,0.88,0.83,0.88,0.87,0.79,0.5,0.85,1.87,0.88,0.9,0.77,0.79,0.86,0.83,0.71,0.68,1.46,0.87,0.91,0.85,0.86,0.91,0.71,0.9,0.79,1.27,0.58,0.68,0.65,0.63,0.65,0.56,0.67,0.74,1.5,0.97,0.76,0.69,0.74,0.58,,,,,
2007,05,06740000,Gill-Montague,MATH,67,,,0.84,0.67,0.6,0.49,0.57,0.63,0.73,0.58,0.64,2.88,0.45,0.49,2.03,0.51,0.51,0.51,0.73,0.87,0.81,0.64,0.61,0.39,0.49,0.78,0.45,0.43,1.37,0.72,0.37,0.49,1.16,0.67,0.52,0.54,0.54,0.55,0.76,0.48,0.48,,,,,,
2007,05,06740000,Gill-Montague,ELA,66,,,0.62,0.65,0.71,0.74,0.79,0.74,0.83,0.74,1.61,0.64,0.8,0.71,0.61,0.67,0.65,0.67,0.58,1.91,0.91,0.67,0.88,0.74,0.77,0.82,0.76,0.76,1.77,0.82,0.77,0.53,0.82,0.83,0.64,0.65,0.71,1.36,0.58,0.7,0.62,0.62,,,,,
2007,05,06740000,Gill-Montague,SCI,67,,,0.81,0.88,0.91,0.79,0.64,0.46,0.72,0.81,0.85,0.4,0.69,0.64,0.45,0.64,0.85,0.81,0.34,1.16,1.67,0.43,0.9,0.43,0.63,0.75,0.78,0.69,0.3,0.7,0.61,0.61,0.85,0.51,0.81,0.75,0.63,0.82,1.25,1.72,2.42,,,,,,
2007,06,06740000,Gill-Montague,MATH,85,,,0.79,0.86,0.74,0.44,0.62,0.36,0.64,0.71,0.56,2.92,0.27,0.22,2.32,0.78,0.74,0.54,1.44,0.73,0.81,0.6,0.67,0.74,0.55,0.59,0.69,0.72,3.07,0.55,0.48,0.79,2.35,0.69,0.68,0.61,0.48,0.62,0.27,0.81,0.68,,,,,,
2007,06,06740000,Gill-Montague,ELA,86,,,0.91,0.79,0.81,0.98,0.79,0.74,0.8,0.9,2.13,0.64,0.86,0.87,0.77,0.93,0.77,0.51,0.56,1.47,0.7,0.92,0.73,0.71,0.5,0.94,0.78,0.98,1.7,0.78,0.77,0.72,0.66,0.81,0.8,0.86,0.9,2.14,0.83,0.62,0.78,0.58,,,,,
2007,07,06740000,Gill-Montague,MATH,96,,,0.89,0.48,0.2,0.47,0.7,0.48,0.43,0.55,2.27,0.51,0.79,0.65,0.77,0.41,0.82,0.83,0.4,0.52,0.25,0.7,0.76,2.48,0.78,0.78,0.53,0.52,0.65,2.86,1.55,0.76,0.34,0.49,0.43,0.64,0.76,0.57,0.33,0.53,2.29,,,,,,
2007,07,06740000,Gill-Montague,ELA,95,6.52,5.96,0.89,0.85,0.92,0.91,0.61,0.76,0.71,0.8,1.65,0.89,0.73,0.53,0.64,0.76,0.66,0.89,0.76,1.92,0.84,0.77,0.72,0.91,0.84,0.84,0.65,0.79,1.84,0.79,0.83,0.82,0.88,0.82,0.98,0.91,0.78,1.81,0.67,0.84,0.93,0.93,,,,,
2007,08,06740000,Gill-Montague,MATH,88,,,0.86,0.82,0.8,0.56,0.35,0.64,0.6,0.41,2.44,0.59,0.76,0.6,0.68,0.49,0.56,0.63,0.77,0.63,0.5,0.34,0.78,2.39,0.78,0.77,0.61,0.89,0.81,2.34,1.55,0.57,0.8,0.72,0.78,0.73,0.72,0.33,0.82,0.81,2.47,,,,,,
2007,08,06740000,Gill-Montague,ELA,87,,,0.77,0.84,0.85,0.72,0.86,0.87,0.77,0.82,2.13,0.85,0.86,0.7,0.72,0.76,0.82,0.72,0.79,0.63,0.82,2.16,0.87,0.72,0.84,0.79,0.7,0.94,0.85,2.36,0.94,0.68,0.64,0.85,0.69,0.71,0.45,2.39,0.79,0.84,0.79,0.61,,,,,
2007,08,06740000,Gill-Montague,SCI,88,,,0.94,0.84,0.86,0.83,0.86,0.69,0.74,0.48,0.88,0.58,0.52,0.53,0.73,0.84,0.75,0.82,0.67,2.5,2.45,0.85,0.56,0.44,0.44,0.66,0.44,0.59,0.6,0.89,0.76,0.82,0.75,0.69,0.56,0.57,0.56,0.84,1.92,2.32,1.66,,,,,,
2007,10,06740000,Gill-Montague,MATH,92,,,0.93,0.79,0.62,0.61,0.9,0.79,0.68,0.75,0.63,0.61,0.59,0.83,0.53,0.7,0.87,0.78,1.67,0.66,0.67,3.2,2.12,0.76,0.74,0.79,0.4,0.36,0.63,0.47,0.83,0.65,2.88,0.67,0.84,0.77,0.84,0.82,0.63,0.71,0.59,0.52,2.35,1.84,,,
2007,10,06740000,Gill-Montague,ELA,93,7.33,7.24,0.76,0.76,0.91,0.94,0.89,0.7,0.73,0.74,1.72,0.98,0.61,0.82,0.72,0.83,0.75,0.49,0.89,0.89,1.53,0.62,0.92,0.74,0.71,0.8,0.9,0.68,2.01,0.62,0.98,0.88,0.9,0.91,0.58,0.86,0.89,1.98,0.74,0.87,0.77,0.38,,,,,
2007,HS,06740000,Gill-Montague,BIO,83,,,0.84,0.45,0.64,0.81,0.84,0.69,0.48,0.53,0.36,0.45,2.07,0.83,0.33,0.71,0.54,0.48,0.53,0.6,0.64,0.52,0.48,0.94,0.41,0.82,2.83,1.81,0.77,0.47,0.67,0.36,0.72,1.59,0.8,0.69,0.42,0.43,0.37,0.76,1.45,0.42,0.49,0.24,0.72,0.59,0.31
2007,03,06750000,Hamilton-Wenham,MATH,140,,,0.91,0.89,0.84,0.76,0.95,0.84,1.67,0.9,0.94,0.58,0.93,0.86,0.83,0.53,0.84,1.38,0.96,0.92,0.72,0.41,0.9,0.62,1.44,0.94,0.74,0.73,0.87,0.94,0.91,1.47,0.51,0.79,0.84,0.8,1.43,,,,,,,,,,
2007,03,06750000,Hamilton-Wenham,ELA,139,,,0.91,0.99,0.92,0.92,0.93,0.78,0.96,0.87,0.96,0.92,0.73,0.92,0.79,0.65,0.99,0.92,0.78,0.94,0.94,0.91,2.84,0.89,0.83,0.77,0.93,0.94,0.87,0.69,0.96,0.93,0.86,0.76,2.3,0.88,0.83,0.81,0.84,0.86,0.88,0.91,0.74,0.95,,,
2007,04,06750000,Hamilton-Wenham,MATH,153,,,0.86,0.82,0.87,0.63,0.82,0.77,0.87,0.77,0.67,2.52,0.78,0.61,2.75,0.92,0.42,0.79,2.75,0.88,0.86,0.74,0.84,0.71,0.81,0.88,0.76,0.56,2.44,0.9,0.52,0.76,2.97,0.87,0.7,0.74,0.77,0.88,0.66,0.86,0.79,,,,,,
2007,04,06750000,Hamilton-Wenham,ELA,154,7.71,7.06,0.95,0.94,0.95,0.95,0.87,0.68,0.82,2.48,0.97,0.94,0.91,0.88,0.88,0.92,0.86,0.86,2.03,0.92,0.97,0.9,0.93,0.97,0.82,0.94,0.86,1.8,0.79,0.76,0.9,0.78,0.82,0.77,0.85,0.88,2.17,0.96,0.94,0.85,0.87,0.82,,,,,
2007,05,06750000,Hamilton-Wenham,MATH,170,,,0.94,0.89,0.81,0.92,0.86,0.88,0.79,0.91,0.8,3.62,0.86,0.78,3.13,0.91,0.79,0.86,2.18,0.9,0.97,0.92,0.89,0.75,0.85,0.93,0.68,0.81,2.72,0.87,0.66,0.85,2.73,0.9,0.68,0.79,0.84,0.87,0.9,0.81,0.72,,,,,,
2007,05,06750000,Hamilton-Wenham,ELA,169,,,0.89,0.78,0.84,0.93,0.92,0.87,0.93,0.88,2.25,0.9,0.92,0.86,0.87,0.82,0.87,0.82,0.78,2.6,0.95,0.86,0.97,0.92,0.89,0.93,0.93,0.89,2.32,0.97,0.83,0.8,0.93,0.91,0.77,0.83,0.86,2.11,0.84,0.82,0.79,0.88,,,,,
