Year,Org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2011,07750020,Wachusett,Dawson,05,"All Students",76,69,1," "," ",1,5,75,68,1," "," ",1,5,75,68,1," "," ",1,5,100,100,100
2011,07750020,Wachusett,Dawson,05,White,64,61,1," "," "," ",2,63,60,1," "," "," ",2,63,60,1," "," "," ",2,100,100,100
2011,07750020,Wachusett,Dawson,05,"Special Ed",14,12,1," "," "," ",1,14,12,1," "," "," ",1,14,12,1," "," "," ",1,100,100,100
2011,07750027,Wachusett,"Houghton Elementary",03,"All Students",109,108," "," "," "," ",1,109,108," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750027,Wachusett,"Houghton Elementary",03,"Low Income",11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750027,Wachusett,"Houghton Elementary",03,White,98,97," "," "," "," ",1,98,97," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750027,Wachusett,"Houghton Elementary",03,"Special Ed",10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750027,Wachusett,"Houghton Elementary",04,"All Students",106,103,1," "," "," ",2,106,103,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750027,Wachusett,"Houghton Elementary",04,"Low Income",14,13," "," "," "," ",1,14,13," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750027,Wachusett,"Houghton Elementary",04,White,101,99,1," "," "," ",1,101,99,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750027,Wachusett,"Houghton Elementary",04,"Special Ed",10,9,1," "," "," "," ",10,9,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750032,Wachusett,"Leroy E.Mayo",03,"All Students",66,64," "," "," "," ",2,66,64," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750032,Wachusett,"Leroy E.Mayo",03,White,55,53," "," "," "," ",2,55,53," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750032,Wachusett,"Leroy E.Mayo",03,"Special Ed",10,10," "," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750032,Wachusett,"Leroy E.Mayo",04,"All Students",87,85," "," "," "," ",2,88,86," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750032,Wachusett,"Leroy E.Mayo",04,White,74,72," "," "," "," ",2,75,73," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750032,Wachusett,"Leroy E.Mayo",04,"Special Ed",13,13," "," "," "," "," ",13,13," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750032,Wachusett,"Leroy E.Mayo",05,"All Students",85,82," "," "," "," ",3,85,82," "," "," "," ",3,85,82," "," "," "," ",3,100,100,100
2011,07750032,Wachusett,"Leroy E.Mayo",05,White,77,74," "," "," "," ",3,77,74," "," "," "," ",3,77,74," "," "," "," ",3,100,100,100
2011,07750032,Wachusett,"Leroy E.Mayo",05,"Special Ed",13,13," "," "," "," "," ",13,13," "," "," "," "," ",13,13," "," "," "," "," ",100,100,100
2011,07750040,Wachusett,"Paxton Center",03,"All Students",58,57," "," "," "," ",1,58,57," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",03,White,52,51," "," "," "," ",1,52,51," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",04,"All Students",70,67," "," "," "," ",3,70,67," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",04,White,65,62," "," "," "," ",3,65,62," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",04,"Special Ed",10,9," "," "," "," ",1,10,9," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",05,"All Students",61,61," "," "," "," "," ",61,61," "," "," "," "," ",61,61," "," "," "," "," ",100,100,100
2011,07750040,Wachusett,"Paxton Center",05,White,55,55," "," "," "," "," ",55,55," "," "," "," "," ",55,55," "," "," "," "," ",100,100,100
2011,07750040,Wachusett,"Paxton Center",06,"All Students",58,58," "," "," "," "," ",58,58," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",06,White,55,55," "," "," "," "," ",55,55," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",07,"All Students",69,69," "," "," "," "," ",69,69," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",07,White,63,63," "," "," "," "," ",63,63," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750040,Wachusett,"Paxton Center",08,"All Students",53,53," "," "," "," "," ",53,53," "," "," "," "," ",53,53," "," "," "," "," ",100,100,100
2011,07750040,Wachusett,"Paxton Center",08,White,50,50," "," "," "," "," ",50,50," "," "," "," "," ",50,50," "," "," "," "," ",100,100,100
2011,07750045,Wachusett,"Thomas Prince",03,"All Students",44,43,1," "," "," "," ",44,43,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",03,White,40,39,1," "," "," "," ",40,39,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",04,"All Students",50,47,3," "," "," "," ",50,47,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",04,White,46,43,3," "," "," "," ",46,43,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",04,"Special Ed",12,9,3," "," "," "," ",12,9,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",05,"All Students",58,57,1," "," "," "," ",58,57,1," "," "," "," ",58,57,1," "," "," "," ",100,100,100
2011,07750045,Wachusett,"Thomas Prince",05,White,56,55,1," "," "," "," ",56,55,1," "," "," "," ",56,55,1," "," "," "," ",100,100,100
2011,07750045,Wachusett,"Thomas Prince",06,"All Students",46,42,3," "," "," ",1,46,42,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",06,White,41,37,3," "," "," ",1,41,37,3," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",07,"All Students",49,46,2," "," "," ",1,49,46,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",07,White,44,42,1," "," "," ",1,44,42,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750045,Wachusett,"Thomas Prince",08,"All Students",59,54,3," ",1," ",1,59,54,3," ",1," ",1,59,54,3," ",1," ",1,98,98,98
2011,07750045,Wachusett,"Thomas Prince",08,White,55,51,3," ",1," "," ",55,51,3," ",1," "," ",55,51,3," ",1," "," ",98,98,98
2011,07750045,Wachusett,"Thomas Prince",08,"Special Ed",13,8,3," ",1," ",1,13,8,3," ",1," ",1,13,8,3," ",1," ",1,92,92,92
2011,07750060,Wachusett,"Glenwood Elementary School",03,"All Students",128,121,5," "," "," ",2,127,119,5,1," "," ",2," "," "," "," "," "," "," ",100,99," "
2011,07750060,Wachusett,"Glenwood Elementary School",03,"Low Income",14,12,1," "," "," ",1,14,11,1,1," "," ",1," "," "," "," "," "," "," ",100,93," "
2011,07750060,Wachusett,"Glenwood Elementary School",03,White,116,111,4," "," "," ",1,115,109,4,1," "," ",1," "," "," "," "," "," "," ",100,99," "
2011,07750060,Wachusett,"Glenwood Elementary School",03,"Special Ed",27,21,5," "," "," ",1,27,20,5,1," "," ",1," "," "," "," "," "," "," ",100,96," "
2011,07750060,Wachusett,"Glenwood Elementary School",04,"All Students",158,154,2," "," "," ",2,158,153,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750060,Wachusett,"Glenwood Elementary School",04,"Low Income",18,16,2," "," "," "," ",18,15,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750060,Wachusett,"Glenwood Elementary School",04,White,145,141,2," "," "," ",2,145,140,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750060,Wachusett,"Glenwood Elementary School",04,"Special Ed",20,18,2," "," "," "," ",20,17,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750060,Wachusett,"Glenwood Elementary School",05,"All Students",145,141,3," "," "," ",1,144,140,3," "," "," ",1,144,141,2," "," "," ",1,100,100,100
2011,07750060,Wachusett,"Glenwood Elementary School",05,"Low Income",20,20," "," "," "," "," ",20,20," "," "," "," "," ",20,20," "," "," "," "," ",100,100,100
2011,07750060,Wachusett,"Glenwood Elementary School",05,White,129,125,3," "," "," ",1,128,124,3," "," "," ",1,128,125,2," "," "," ",1,100,100,100
2011,07750060,Wachusett,"Glenwood Elementary School",05,"Special Ed",29,26,3," "," "," "," ",29,26,3," "," "," "," ",29,27,2," "," "," "," ",100,100,100
2011,07750305,Wachusett,"Mountview Middle",06,"All Students",256,254," "," "," "," ",2,256,254," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",06,"Low Income",17,17," "," "," "," "," ",17,17," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",06,White,232,231," "," "," "," ",1,232,231," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",06,"Special Ed",42,41," "," "," "," ",1,42,41," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",07,"All Students",269,265," ",1," ",1,2,269,264," "," ",1,2,2," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",07,"Low Income",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",07,White,239,237," "," "," "," ",2,239,236," "," ",1," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",07,"Special Ed",33,33," "," "," "," "," ",33,33," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750305,Wachusett,"Mountview Middle",08,"All Students",264,260,1," "," "," ",3,263,259,1," "," "," ",3,263,259,1," "," "," ",3,100,100,100
2011,07750305,Wachusett,"Mountview Middle",08,"Low Income",20,20," "," "," "," "," ",20,20," "," "," "," "," ",20,20," "," "," "," "," ",100,100,100
2011,07750305,Wachusett,"Mountview Middle",08,Hispanic/Latino,14,14," "," "," "," "," ",13,13," "," "," "," "," ",13,13," "," "," "," "," ",100,100,100
2011,07750305,Wachusett,"Mountview Middle",08,White,234,230,1," "," "," ",3,234,230,1," "," "," ",3,234,230,1," "," "," ",3,100,100,100
2011,07750305,Wachusett,"Mountview Middle",08,"Special Ed",34,33,1," "," "," "," ",33,32,1," "," "," "," ",33,32,1," "," "," "," ",100,100,100
2011,07750310,Wachusett,"Central Tree Middle",06,"All Students",128,125,1," "," "," ",2,128,125,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",06,"Low Income",14,14," "," "," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",06,White,110,108,1," "," "," ",1,110,108,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",06,"Special Ed",27,24,1," "," "," ",2,27,24,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",07,"All Students",149,147,1," "," "," ",1,149,145,2," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",07,"Low Income",14,14," "," "," "," "," ",15,14," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",07,White,136,134,1," "," "," ",1,136,132,2," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",07,"Special Ed",25,24,1," "," "," "," ",26,23,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750310,Wachusett,"Central Tree Middle",08,"All Students",131,126,1," "," "," ",4,132,125,1," ",1," ",5,132,125,1," ",1," ",5,100,99,99
2011,07750310,Wachusett,"Central Tree Middle",08,White,119,116,1," "," "," ",2,120,116,1," "," "," ",3,120,116,1," "," "," ",3,100,100,100
2011,07750310,Wachusett,"Central Tree Middle",08,"Special Ed",17,15,1," "," "," ",1,17,15,1," "," "," ",1,17,15,1," "," "," ",1,100,100,100
2011,07750315,Wachusett,"Chocksett Middle School",05,"All Students",94,92," "," "," "," ",2,94,92," "," "," "," ",2,94,92," "," "," "," ",2,100,100,100
2011,07750315,Wachusett,"Chocksett Middle School",05,White,86,84," "," "," "," ",2,86,84," "," "," "," ",2,86,84," "," "," "," ",2,100,100,100
2011,07750315,Wachusett,"Chocksett Middle School",06,"All Students",114,113," "," "," "," ",1,113,112," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750315,Wachusett,"Chocksett Middle School",06,White,112,111," "," "," "," ",1,111,110," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750315,Wachusett,"Chocksett Middle School",06,"Special Ed",15,15," "," "," "," "," ",15,15," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750315,Wachusett,"Chocksett Middle School",07,"All Students",103,100," "," ",2,1," ",103,101," "," ",1,1," "," "," "," "," "," "," "," ",98,99," "
2011,07750315,Wachusett,"Chocksett Middle School",07,"Low Income",10,9," "," ",1," "," ",10,9," "," ",1," "," "," "," "," "," "," "," "," ",90,90," "
2011,07750315,Wachusett,"Chocksett Middle School",07,White,96,94," "," ",2," "," ",96,95," "," ",1," "," "," "," "," "," "," "," "," ",98,99," "
2011,07750315,Wachusett,"Chocksett Middle School",07,"Special Ed",11,10," "," ",1," "," ",11,10," "," ",1," "," "," "," "," "," "," "," "," ",91,91," "
2011,07750315,Wachusett,"Chocksett Middle School",08,"All Students",102,101," "," "," "," ",1,102,101," "," "," "," ",1,102,101," "," "," "," ",1,100,100,100
2011,07750315,Wachusett,"Chocksett Middle School",08,White,97,96," "," "," "," ",1,97,96," "," "," "," ",1,97,96," "," "," "," ",1,100,100,100
2011,07750315,Wachusett,"Chocksett Middle School",08,"Special Ed",10,9," "," "," "," ",1,10,9," "," "," "," ",1,10,9," "," "," "," ",1,100,100,100
2011,07750505,Wachusett,"Wachusett Regional High",10,"All Students",534,518,2,1," "," ",13,532,512,2,3,2," ",13,530,483,2,2," "," ",43,100,99,100
2011,07750505,Wachusett,"Wachusett Regional High",10,"Low Income",56,51," "," "," "," ",5,55,50," "," "," "," ",5,54,42," ",1," "," ",11,100,100,98
2011,07750505,Wachusett,"Wachusett Regional High",10,Asian,11,9," "," "," "," ",2,11,9," "," "," "," ",2,10,7," "," "," "," ",3,100,100,100
2011,07750505,Wachusett,"Wachusett Regional High",10,Hispanic/Latino,11,10," "," "," "," ",1,11,10," "," "," "," ",1,11,8," "," "," "," ",3,100,100,100
2011,07750505,Wachusett,"Wachusett Regional High",10,White,496,485,2,1," "," ",8,494,479,2,3,2," ",8,492,455,2,2," "," ",33,100,99,100
2011,07750505,Wachusett,"Wachusett Regional High",10,"Special Ed",69,62,2,1," "," ",4,69,60,2,2,1," ",4,65,53,2," "," "," ",10,99,96,100
2011,07780005,"Quaboag Regional","Warren Elementary",03,"All Students",67,62," "," "," ",1,4,67,62," "," "," ",1,4," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",03,"Low Income",30,28," "," "," ",1,1,30,28," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",03,White,62,59," "," "," "," ",3,62,59," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",03,"Special Ed",17,16," "," "," "," ",1,17,16," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",04,"All Students",77,73," ",1," "," ",3,77,74," "," "," "," ",3," "," "," "," "," "," "," ",99,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",04,"Low Income",34,31," ",1," "," ",2,34,32," "," "," "," ",2," "," "," "," "," "," "," ",97,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",04,White,71,68," ",1," "," ",2,71,69," "," "," "," ",2," "," "," "," "," "," "," ",99,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",04,"Special Ed",21,19," "," "," "," ",2,21,19," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",05,"All Students",74,72,1," "," "," ",1,74,71,1," ",1," ",1,74,71,1," ",1," ",1,100,99,99
2011,07780005,"Quaboag Regional","Warren Elementary",05,"Low Income",35,34," "," "," "," ",1,35,34," "," "," "," ",1,35,34," "," "," "," ",1,100,100,100
2011,07780005,"Quaboag Regional","Warren Elementary",05,White,73,71,1," "," "," ",1,73,70,1," ",1," ",1,73,70,1," ",1," ",1,100,99,99
2011,07780005,"Quaboag Regional","Warren Elementary",05,"Special Ed",23,21,1," "," "," ",1,23,21,1," "," "," ",1,23,21,1," "," "," ",1,100,100,100
2011,07780005,"Quaboag Regional","Warren Elementary",06,"All Students",55,53," "," "," "," ",2,55,53," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",06,"Low Income",23,22," "," "," "," ",1,23,22," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",06,White,50,48," "," "," "," ",2,50,48," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07780005,"Quaboag Regional","Warren Elementary",06,"Special Ed",13,13," "," "," "," "," ",13,13," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",03,"All Students",41,40," "," "," "," ",1,41,40," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",03,"Low Income",15,14," "," "," "," ",1,15,14," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",03,White,39,38," "," "," "," ",1,39,38," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",03,"Special Ed",14,14," "," "," "," "," ",14,14," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",04,"All Students",42,42," "," "," "," "," ",42,42," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",04,"Low Income",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",04,White,41,41," "," "," "," "," ",41,41," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",05,"All Students",46,44,1," "," "," ",1,46,44,1," "," "," ",1,46,44,1," "," "," ",1,100,100,100
2011,07780010,"Quaboag Regional","West Brookfield Elem",05,White,42,40,1," "," "," ",1,42,40,1," "," "," ",1,42,40,1," "," "," ",1,100,100,100
2011,07780010,"Quaboag Regional","West Brookfield Elem",06,"All Students",62,59," "," "," "," ",3,62,59," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",06,"Low Income",17,16," "," "," "," ",1,17,16," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07780010,"Quaboag Regional","West Brookfield Elem",06,White,56,53," "," "," "," ",3,56,53," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07780505,"Quaboag Regional","Quaboag Regional High",07,"All Students",98,94," "," "," "," ",4,98,94," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07780505,"Quaboag Regional","Quaboag Regional High",07,"Low Income",42,38," "," "," "," ",4,42,38," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07780505,"Quaboag Regional","Quaboag Regional High",07,White,90,87," "," "," "," ",3,90,87," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
