adminyear,grade,org_code,DistrictName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2008,07,04410000,"Sabis International Charter (District)",ELA,128,6.7,6.58,0.86,0.94,0.89,0.56,0.77,0.95,0.88,1.63,0.88,0.95,0.53,0.86,0.7,0.61,0.63,0.75,1.48,0.82,0.73,0.66,0.89,0.66,0.84,0.94,0.65,1.59,0.66,0.6,0.84,0.73,0.68,0.73,0.9,0.93,1.7,0.81,0.67,0.7,0.84,0.66,,,,,
2008,07,04410000,"Sabis International Charter (District)",MATH,128,,,0.78,0.93,0.78,0.69,0.6,0.73,0.48,0.79,2.3,0.87,0.33,0.84,0.84,0.29,0.71,0.53,0.63,0.52,0.73,0.52,0.72,1.81,0.89,0.81,0.51,0.5,0.67,1.13,2.87,0.56,0.71,0.52,0.41,0.84,0.76,0.48,0.58,0.67,1.63,,,,,,
2008,08,04410000,"Sabis International Charter (District)",ELA,159,,,0.84,0.77,0.94,0.84,0.77,0.89,0.8,0.84,2.23,0.87,0.91,0.91,0.5,0.87,0.68,0.86,0.85,0.89,2.16,0.88,0.82,0.7,0.84,0.59,0.81,0.79,0.72,1.79,0.94,0.84,0.94,0.81,0.58,0.69,0.88,2.1,0.72,0.83,0.77,0.58,,,,,
2008,08,04410000,"Sabis International Charter (District)",MATH,159,,,0.86,0.75,0.31,0.64,0.61,0.56,0.89,0.34,1.89,0.72,0.55,0.4,0.74,0.33,0.71,0.65,0.69,0.67,0.31,0.64,0.75,2,0.94,0.68,0.39,0.8,0.3,2.26,1.48,0.86,0.65,0.5,0.86,0.62,0.59,0.76,0.83,0.65,2.3,,,,,,
2008,08,04410000,"Sabis International Charter (District)",SCI,159,,,0.91,0.92,0.94,0.71,0.6,0.38,0.68,0.63,0.57,0.71,0.67,0.7,0.31,0.53,0.67,0.33,0.58,2.03,1.73,0.92,0.41,0.44,0.65,0.75,0.82,0.72,0.96,0.53,0.62,0.21,0.72,0.72,0.67,0.78,0.16,0.7,1.42,1.09,2.35,,,,,,
2008,10,04410000,"Sabis International Charter (District)",ELA,70,7.56,7.3,0.94,0.84,1,0.93,0.94,0.66,0.74,2.4,0.9,0.73,0.84,0.39,0.77,0.86,0.83,0.76,0.77,2.43,0.89,0.94,0.76,0.86,0.76,0.87,0.91,0.6,2.44,0.87,0.61,0.76,0.73,0.79,0.67,0.91,2.37,0.64,1,0.77,0.67,0.81,,,,,
2008,10,04410000,"Sabis International Charter (District)",MATH,70,,,0.81,0.76,0.79,0.64,0.73,0.7,0.76,0.71,0.67,0.69,0.73,0.7,0.66,0.79,0.77,0.87,2.66,0.73,0.8,2.16,3.23,0.87,0.84,0.71,0.99,0.7,0.44,0.44,0.76,0.64,3.43,0.3,0.77,0.51,0.67,0.51,0.64,0.86,0.84,0.76,2.79,3.04,,,
2008,HS,04410000,"Sabis International Charter (District)",BIO,155,,,0.88,0.74,0.5,0.26,0.77,0.68,0.79,0.57,0.39,0.61,0.52,0.86,0.46,0.57,0.81,0.61,0.59,0.77,0.74,0.77,0.4,0.92,2.16,0.82,0.41,0.8,0.27,0.86,0.81,0.69,0.57,2.25,0.39,0.76,0.61,0.73,0.85,0.38,0.63,0.72,0.73,0.38,0.83,2.03,2.14
2008,03,04440000,"Neighborhood House Charter (District)",ELA,40,,,0.53,0.68,0.83,0.73,0.78,0.85,0.7,0.7,0.58,0.8,0.58,0.8,0.48,0.85,0.63,0.45,0.65,0.9,0.83,0.6,1.15,0.73,0.6,0.7,0.8,0.93,0.88,0.73,0.88,0.83,0.98,0.8,0.65,1.98,0.93,0.73,0.58,0.78,0.48,0.48,0.43,0.83,,,
2008,03,04440000,"Neighborhood House Charter (District)",MATH,40,,,0.6,0.48,0.83,0.53,0.68,0.88,1.18,0.78,0.78,0.88,0.78,0.65,0.8,0.63,0.88,0.8,0.83,0.85,0.4,0.88,0.8,0.68,1.25,0.7,0.73,0.83,0.8,0.33,0.5,0.88,0.85,0.85,0.88,0.43,0.85,,,,,,,,,,
2008,04,04440000,"Neighborhood House Charter (District)",ELA,40,7.15,6.68,0.8,0.68,0.53,0.9,0.83,0.68,0.7,1.38,0.85,0.88,0.65,0.58,0.7,0.7,0.68,0.63,1.43,0.8,0.6,0.38,0.63,0.75,0.7,0.8,0.73,1.8,0.7,0.63,0.75,0.65,0.73,0.8,0.7,0.73,1.85,0.8,0.88,0.68,0.78,0.73,,,,,
2008,04,04440000,"Neighborhood House Charter (District)",MATH,40,,,0.78,0.85,0.78,0.88,0.78,0.95,0.53,0.58,0.73,2.23,0.65,0.2,1.2,0.38,0.63,0.43,1.5,0.83,0.6,0.73,0.8,0.43,0.35,0.68,0.8,0.38,1.45,0.6,0.55,0.2,1.93,0.73,0.83,0.55,0.4,0.65,0.43,0.75,0.68,,,,,,
2008,05,04440000,"Neighborhood House Charter (District)",ELA,44,,,0.8,0.84,0.84,0.73,0.7,0.57,0.8,1.77,0.57,0.59,0.7,0.86,0.73,0.7,0.55,0.66,0.82,1.64,0.95,0.8,0.55,0.61,0.7,0.73,0.64,0.73,1.77,0.55,0.7,0.66,0.75,0.91,0.8,0.8,1.86,0.75,0.55,0.7,0.84,0.73,,,,,
2008,05,04440000,"Neighborhood House Charter (District)",MATH,44,,,0.89,0.89,0.93,0.93,0.64,0.64,0.59,0.39,0.84,2.66,0.68,0.57,2.73,0.77,0.36,0.77,1.93,0.93,0.8,0.89,0.52,0.73,0.64,0.45,0.5,0.61,1.8,0.82,0.86,0.84,1.95,0.77,0.2,0.3,0.7,0.57,0.55,0.61,0.61,,,,,,
2008,05,04440000,"Neighborhood House Charter (District)",SCI,44,,,0.93,0.77,0.55,0.64,0.75,0.8,0.75,0.77,0.43,0.59,0.43,0.59,0.61,0.7,0.27,0.55,0.91,1.89,1.61,0.82,0.45,0.77,0.52,0.45,0.57,0.89,0.48,0.84,0.68,0.48,0.68,0.86,0.84,0.77,0.8,0.84,2.45,1.59,2.25,,,,,,
2008,06,04440000,"Neighborhood House Charter (District)",ELA,43,,,0.77,0.79,0.95,0.93,0.72,0.79,0.67,2.67,0.84,0.74,0.88,0.63,0.7,0.6,0.77,0.77,0.65,2.58,0.42,0.74,0.86,0.6,0.63,0.81,0.53,0.63,1.81,0.84,0.91,0.79,0.91,0.67,0.86,0.84,2.37,0.84,0.91,0.88,0.74,0.77,,,,,
2008,06,04440000,"Neighborhood House Charter (District)",MATH,43,,,0.93,0.98,0.79,0.84,0.88,0.91,0.84,0.65,0.77,2.86,0.88,0.91,2.21,0.86,0.86,0.91,2.65,1,0.84,0.84,0.77,0.72,0.86,0.88,0.81,0.67,3.19,0.79,0.63,0.63,2.33,0.91,0.6,0.98,0.74,0.51,0.84,0.58,0.91,,,,,,
2008,07,04440000,"Neighborhood House Charter (District)",ELA,40,8.58,7.18,0.9,0.98,0.95,0.6,0.68,0.98,0.9,2.38,0.85,0.93,0.55,0.9,0.55,0.58,0.63,0.63,2.3,0.75,0.73,0.73,0.95,0.7,0.98,0.95,0.43,2.33,0.68,0.7,0.98,0.78,0.7,0.6,0.8,0.98,2.75,0.88,0.8,0.73,0.83,0.7,,,,,
2008,07,04440000,"Neighborhood House Charter (District)",MATH,40,,,0.88,0.93,0.28,0.78,0.55,0.85,0.55,0.83,3.3,0.93,0.58,0.73,0.95,0.55,0.85,0.58,0.7,0.7,0.68,0.63,0.7,2.2,0.83,0.8,0.6,0.6,0.7,0.88,2.9,0.73,0.88,0.55,0.93,0.73,0.85,0.6,0.4,0.8,3,,,,,,
2008,08,04440000,"Neighborhood House Charter (District)",ELA,25,,,0.64,0.6,1,0.84,0.92,0.84,0.88,0.8,2.44,0.88,0.92,0.88,0.56,0.88,0.76,0.8,0.76,0.92,2.6,0.92,0.84,0.2,0.44,0.64,0.72,0.88,0.76,2,0.92,0.84,0.92,0.64,0.76,0.64,0.76,2.44,0.88,0.76,0.84,0.92,,,,,
2008,08,04440000,"Neighborhood House Charter (District)",MATH,24,,,0.92,0.96,0.38,0.92,0.71,0.83,0.83,0.63,3.17,0.88,0.67,0.63,0.63,0.83,0.83,0.79,0.88,0.63,0.63,0.71,1,2.71,0.96,0.83,0.54,0.83,0.63,2.17,2.04,0.88,0.75,0.67,0.92,0.63,0.58,0.79,0.83,0.63,2.33,,,,,,
2008,08,04440000,"Neighborhood House Charter (District)",SCI,24,,,0.92,0.79,0.79,0.67,0.46,0.25,0.5,0.5,0.63,0.58,0.29,0.75,0.5,0.58,0.71,0.58,0.5,1.75,2.17,0.75,0.38,0.25,0.5,0.71,0.71,0.71,1,0.42,0.58,0.17,0.71,0.63,0.71,0.5,0.21,0.75,1.21,2.75,2.08,,,,,,
2008,03,04450000,"Abby Kelley Foster Charter Public (District)",ELA,139,,,0.46,0.63,0.73,0.57,0.79,0.63,0.71,0.71,0.62,0.81,0.58,0.91,0.73,0.78,0.58,0.57,0.58,0.82,0.83,0.63,1.69,0.48,0.56,0.6,0.78,0.85,0.83,0.8,0.78,0.8,0.87,0.8,0.6,1.83,0.88,0.69,0.74,0.65,0.43,0.53,0.5,0.71,,,
2008,03,04450000,"Abby Kelley Foster Charter Public (District)",MATH,139,,,0.8,0.42,0.85,0.64,0.61,0.89,1.04,0.54,0.86,0.55,0.66,0.72,0.62,0.58,0.82,0.78,0.86,0.88,0.65,0.9,0.64,0.81,0.91,0.67,0.76,0.68,0.82,0.19,0.47,0.76,0.78,0.88,0.86,0.45,0.91,,,,,,,,,,
2008,04,04450000,"Abby Kelley Foster Charter Public (District)",ELA,143,7.1,6.89,0.71,0.76,0.58,0.8,0.7,0.79,0.64,1.2,0.85,0.76,0.76,0.64,0.71,0.74,0.7,0.59,1.29,0.8,0.85,0.6,0.8,0.65,0.64,0.68,0.76,1.41,0.65,0.7,0.69,0.59,0.77,0.7,0.79,0.8,1.46,0.85,0.86,0.57,0.69,0.78,,,,,
2008,04,04450000,"Abby Kelley Foster Charter Public (District)",MATH,143,,,0.95,0.83,0.86,0.91,0.79,0.93,0.66,0.66,0.69,1.91,0.66,0.06,1.43,0.53,0.75,0.52,1.69,0.83,0.67,0.6,0.83,0.43,0.65,0.71,0.74,0.57,1.48,0.59,0.44,0.28,0.83,0.8,0.83,0.71,0.49,0.64,0.52,0.75,0.66,,,,,,
2008,05,04450000,"Abby Kelley Foster Charter Public (District)",ELA,143,,,0.73,0.87,0.75,0.78,0.63,0.75,0.87,1.9,0.64,0.75,0.75,0.76,0.73,0.71,0.45,0.65,0.89,1.8,0.87,0.8,0.64,0.57,0.67,0.77,0.62,0.74,1.73,0.7,0.73,0.77,0.78,0.92,0.88,0.82,1.73,0.71,0.73,0.78,0.87,0.71,,,,,
2008,05,04450000,"Abby Kelley Foster Charter Public (District)",MATH,143,,,0.9,0.77,0.85,0.78,0.59,0.73,0.75,0.33,0.8,2.51,0.65,0.67,2.23,0.57,0.46,0.66,1.91,0.86,0.82,0.78,0.51,0.5,0.45,0.45,0.55,0.64,0.92,0.8,0.76,0.17,1.82,0.52,0.35,0.35,0.52,0.57,0.57,0.57,0.55,,,,,,
2008,05,04450000,"Abby Kelley Foster Charter Public (District)",SCI,143,,,0.94,0.8,0.75,0.66,0.68,0.71,0.85,0.83,0.64,0.78,0.58,0.65,0.71,0.8,0.27,0.62,0.88,2.17,0.65,0.84,0.65,0.86,0.56,0.45,0.42,0.86,0.59,0.8,0.71,0.5,0.78,0.43,0.87,0.85,0.76,0.79,2.27,1.66,2.72,,,,,,
2008,06,04450000,"Abby Kelley Foster Charter Public (District)",ELA,142,,,0.81,0.84,0.95,0.77,0.77,0.85,0.85,2.37,0.72,0.75,0.87,0.77,0.82,0.71,0.78,0.73,0.77,2.18,0.35,0.82,0.77,0.79,0.87,0.73,0.68,0.72,1.68,0.85,0.85,0.69,0.87,0.65,0.84,0.87,1.97,0.77,0.94,0.76,0.8,0.81,,,,,
2008,06,04450000,"Abby Kelley Foster Charter Public (District)",MATH,141,,,0.93,0.92,0.87,0.88,0.7,0.79,0.67,0.57,0.49,2.97,0.85,0.9,2.26,0.86,0.84,0.65,2.38,0.93,0.89,0.82,0.86,0.72,0.67,0.87,0.7,0.66,2.47,0.58,0.61,0.58,1.7,0.83,0.58,0.73,0.72,0.48,0.82,0.58,0.86,,,,,,
2008,07,04450000,"Abby Kelley Foster Charter Public (District)",ELA,140,6.82,6.43,0.86,0.91,0.91,0.57,0.67,0.95,0.81,1.67,0.92,0.91,0.58,0.86,0.7,0.71,0.69,0.66,1.44,0.77,0.76,0.73,0.88,0.69,0.88,0.93,0.54,1.6,0.56,0.63,0.94,0.81,0.76,0.64,0.9,0.98,1.64,0.87,0.73,0.73,0.84,0.66,,,,,
2008,07,04450000,"Abby Kelley Foster Charter Public (District)",MATH,140,,,0.81,0.87,0.51,0.43,0.65,0.5,0.42,0.76,2.15,0.79,0.28,0.78,0.84,0.5,0.71,0.53,0.63,0.55,0.69,0.63,0.69,2.05,0.81,0.83,0.59,0.42,0.72,1.54,2.73,0.57,0.65,0.54,0.34,0.81,0.84,0.58,0.41,0.64,1.77,,,,,,
2008,08,04450000,"Abby Kelley Foster Charter Public (District)",ELA,127,,,0.7,0.63,0.9,0.8,0.75,0.88,0.84,0.8,2.43,0.79,0.82,0.91,0.56,0.87,0.61,0.83,0.77,0.87,2.17,0.82,0.75,0.61,0.68,0.43,0.71,0.68,0.65,1.76,0.91,0.67,0.87,0.74,0.62,0.61,0.86,2.2,0.64,0.76,0.76,0.64,,,,,
2008,08,04450000,"Abby Kelley Foster Charter Public (District)",MATH,127,,,0.77,0.73,0.33,0.57,0.57,0.57,0.83,0.47,1.7,0.64,0.56,0.5,0.76,0.39,0.54,0.66,0.62,0.57,0.27,0.32,0.73,2,0.87,0.57,0.4,0.76,0.28,2.06,1.65,0.8,0.58,0.32,0.74,0.65,0.6,0.77,0.72,0.63,2.03,,,,,,
2008,08,04450000,"Abby Kelley Foster Charter Public (District)",SCI,127,,,0.92,0.85,0.82,0.57,0.6,0.34,0.69,0.55,0.53,0.71,0.63,0.74,0.34,0.43,0.43,0.49,0.38,1.77,1.61,0.85,0.46,0.35,0.51,0.79,0.83,0.71,0.94,0.54,0.63,0.43,0.44,0.62,0.48,0.47,0.42,0.56,1.32,0.87,1.8,,,,,,
2008,10,04450000,"Abby Kelley Foster Charter Public (District)",ELA,43,7.09,6.91,0.98,0.86,0.98,0.81,0.93,0.72,0.7,2.51,0.86,0.77,0.72,0.7,0.81,0.84,0.86,0.81,0.81,2.56,0.84,0.91,0.7,0.79,0.56,0.79,0.81,0.49,2.56,0.95,0.65,0.72,0.79,0.72,0.7,0.84,2.6,0.42,1,0.88,0.91,0.95,,,,,
2008,10,04450000,"Abby Kelley Foster Charter Public (District)",MATH,43,,,0.86,0.81,0.63,0.53,0.81,0.51,0.63,0.49,0.65,0.56,0.77,0.53,0.51,0.63,0.72,0.65,1.65,0.63,0.79,2.37,2.49,0.7,0.63,0.67,0.95,0.53,0.49,0.56,0.63,0.67,3.05,0.26,0.63,0.4,0.42,0.42,0.56,0.65,0.74,0.67,2.35,2.79,,,
2008,HS,04450000,"Abby Kelley Foster Charter Public (District)",BIO,80,,,0.84,0.55,0.55,0.1,0.71,0.34,0.73,0.58,0.33,0.53,0.44,0.96,0.8,0.56,0.78,0.71,0.45,0.69,0.6,0.81,0.53,0.78,2.25,0.75,0.48,0.79,0.3,0.8,0.7,0.68,0.68,1.7,0.34,0.58,0.66,0.71,0.75,0.35,0.5,0.7,0.73,0.35,0.79,1.59,1.98
2008,03,04460000,"Foxborough Regional Charter (District)",ELA,112,,,0.64,0.78,0.83,0.78,0.83,0.83,0.8,0.83,0.75,0.92,0.7,0.88,0.82,0.84,0.72,0.63,0.74,0.86,0.88,0.8,1.44,0.63,0.66,0.74,0.89,0.9,0.9,0.88,0.87,0.81,0.94,0.89,0.81,1.85,0.93,0.79,0.68,0.65,0.55,0.64,0.65,0.76,,,
2008,03,04460000,"Foxborough Regional Charter (District)",MATH,112,,,0.83,0.79,0.93,0.7,0.79,0.6,1.27,0.79,0.87,0.6,0.83,0.66,0.84,0.76,0.87,0.99,0.82,0.88,0.71,0.92,0.77,0.83,0.86,0.88,0.78,0.87,0.82,0.39,0.64,0.62,0.8,0.79,0.86,0.38,0.99,,,,,,,,,,
2008,04,04460000,"Foxborough Regional Charter (District)",ELA,113,6.75,6.74,0.9,0.77,0.72,0.92,0.73,0.89,0.83,1.83,0.86,0.87,0.74,0.8,0.88,0.89,0.83,0.8,1.76,0.96,0.96,0.79,0.89,0.81,0.83,0.85,0.9,1.69,0.81,0.75,0.89,0.85,0.81,0.86,0.96,0.81,2.19,0.97,0.89,0.85,0.81,0.87,,,,,
2008,04,04460000,"Foxborough Regional Charter (District)",MATH,113,,,0.97,0.98,0.96,1,0.89,0.98,0.42,0.88,0.75,2.4,0.88,0.22,1.89,0.8,0.81,0.59,1.77,0.85,0.81,0.88,0.85,0.55,0.65,0.87,0.89,0.76,2.2,0.83,0.62,0.25,2.38,0.88,0.93,0.83,0.64,0.81,0.73,0.94,0.88,,,,,,
2008,05,04460000,"Foxborough Regional Charter (District)",ELA,112,,,0.86,0.89,0.86,0.89,0.74,0.88,0.96,2.03,0.82,0.85,0.74,0.85,0.89,0.83,0.66,0.77,0.9,1.66,0.97,0.88,0.78,0.78,0.81,0.91,0.88,0.92,1.92,0.86,0.78,0.87,0.93,0.94,0.96,0.88,1.96,0.81,0.71,0.88,0.95,0.82,,,,,
2008,05,04460000,"Foxborough Regional Charter (District)",MATH,112,,,0.9,0.81,0.88,0.7,0.77,0.73,0.91,0.61,0.88,2.56,0.57,0.7,2.24,0.67,0.56,0.58,2.22,0.91,0.93,0.8,0.72,0.64,0.59,0.66,0.7,0.73,1.06,0.85,0.87,0.16,2,0.72,0.37,0.4,0.58,0.63,0.66,0.6,0.65,,,,,,
2008,05,04460000,"Foxborough Regional Charter (District)",SCI,112,,,0.95,0.86,0.91,0.92,0.85,0.95,0.88,0.96,0.79,0.82,0.66,0.79,0.3,0.83,0.36,0.87,0.93,2.6,2.63,0.9,0.9,0.94,0.85,0.86,0.63,0.88,0.79,0.88,0.79,0.74,0.88,0.83,0.94,0.9,0.72,0.88,3.28,1.64,2.97,,,,,,
2008,06,04460000,"Foxborough Regional Charter (District)",ELA,101,,,0.85,0.87,0.92,0.8,0.84,0.83,0.87,2.24,0.84,0.84,0.78,0.82,0.72,0.65,0.85,0.73,0.79,2.03,0.5,0.81,0.71,0.68,0.8,0.81,0.75,0.82,1.59,0.76,0.82,0.78,0.91,0.67,0.74,0.85,2.2,0.86,0.93,0.77,0.88,0.86,,,,,
2008,06,04460000,"Foxborough Regional Charter (District)",MATH,100,,,0.96,0.91,0.86,0.9,0.84,0.82,0.55,0.62,0.61,3.04,0.5,0.9,2.43,0.87,0.88,0.6,2.54,0.9,0.89,0.82,0.81,0.74,0.84,0.89,0.77,0.77,3.21,0.64,0.69,0.73,1.86,0.87,0.67,0.67,0.8,0.64,0.84,0.63,0.82,,,,,,
2008,07,04460000,"Foxborough Regional Charter (District)",ELA,87,6.75,6.69,0.93,0.94,0.98,0.63,0.82,0.98,0.98,1.86,0.94,0.93,0.75,0.86,0.86,0.85,0.78,0.83,1.66,0.83,0.79,0.79,0.89,0.75,0.91,0.95,0.72,1.56,0.7,0.71,0.93,0.9,0.8,0.83,0.94,0.98,1.89,0.95,0.76,0.85,0.92,0.75,,,,,
2008,07,04460000,"Foxborough Regional Charter (District)",MATH,87,,,0.89,0.95,0.69,0.62,0.76,0.6,0.52,0.89,2.64,0.92,0.32,0.87,0.83,0.48,0.84,0.63,0.7,0.77,0.69,0.71,0.74,2.22,0.89,0.9,0.62,0.48,0.85,2.26,3,0.57,0.78,0.67,0.71,0.84,0.87,0.53,0.59,0.75,2.41,,,,,,
2008,08,04460000,"Foxborough Regional Charter (District)",ELA,62,,,0.94,0.71,0.9,0.9,0.79,0.95,0.9,0.87,1.92,0.87,0.87,0.94,0.58,0.85,0.66,0.82,0.84,0.92,1.71,0.87,0.81,0.73,0.74,0.71,0.82,0.66,0.65,1.31,0.97,0.9,0.92,0.69,0.71,0.61,0.89,1.71,0.81,0.85,0.74,0.58,,,,,
2008,08,04460000,"Foxborough Regional Charter (District)",MATH,62,,,0.94,0.77,0.44,0.66,0.65,0.61,0.85,0.6,2.29,0.76,0.58,0.6,0.81,0.35,0.9,0.65,0.74,0.79,0.34,0.79,0.85,2.56,0.87,0.68,0.53,0.9,0.23,2.5,1.74,0.9,0.69,0.76,0.79,0.61,0.66,0.89,0.71,0.56,2.66,,,,,,
2008,08,04460000,"Foxborough Regional Charter (District)",SCI,61,,,0.93,0.95,0.93,0.8,0.69,0.39,0.87,0.7,0.8,0.72,0.7,0.89,0.54,0.41,0.38,0.44,0.51,2.7,2.44,0.97,0.39,0.44,0.61,0.72,0.84,0.77,0.97,0.79,0.67,0.72,0.72,0.72,0.67,0.74,0.41,0.66,1.74,0.69,2.56,,,,,,
2008,10,04460000,"Foxborough Regional Charter (District)",ELA,36,6.86,7.19,0.94,0.97,1,0.92,0.97,0.75,0.92,2.39,0.86,0.97,0.75,0.75,0.86,0.81,1,0.89,0.72,2.39,0.97,0.97,0.83,0.75,0.67,0.86,0.86,0.64,2.47,0.97,0.64,0.78,0.89,0.86,0.83,0.78,2.61,0.64,1,0.97,0.86,0.81,,,,,
2008,10,04460000,"Foxborough Regional Charter (District)",MATH,36,,,0.72,0.78,0.44,0.64,0.83,0.72,0.78,0.67,0.86,0.81,0.89,0.5,0.86,0.53,0.86,0.67,2.67,0.56,0.83,2.31,3.08,0.75,0.92,0.81,0.97,0.44,0.53,0.58,0.75,0.69,3.75,0.36,0.75,0.61,0.67,0.64,0.53,0.58,0.75,0.89,2.61,2.89,,,
2008,HS,04460000,"Foxborough Regional Charter (District)",PHY,33,,,0.88,0.88,0.7,0.52,0.61,0.52,0.67,0.85,0.61,0.67,0.3,2.36,0.82,0.85,0.79,0.91,0.58,0.52,0.3,0.64,0.85,0.55,2.06,1,0.3,0.82,0.67,0.42,0.82,0.91,0.94,2.55,0.73,0.64,0.67,0.64,0.58,0.76,0.79,0.58,0.52,0.42,0.94,3.18,2.55
2008,03,04470000,"Benjamin Franklin Classical Charter Public (Distri",ELA,47,,,0.72,0.87,0.98,0.83,0.96,0.96,0.96,0.98,0.89,0.98,0.94,0.98,0.81,0.94,0.89,0.77,0.89,0.96,1,0.89,1.62,0.85,0.81,0.81,0.98,1,0.96,0.94,0.96,0.91,0.98,0.94,0.85,2.06,0.89,0.98,0.85,0.81,0.72,0.74,0.81,0.96,,,
2008,03,04470000,"Benjamin Franklin Classical Charter Public (Distri",MATH,47,,,0.98,0.96,0.98,0.81,0.89,0.74,1.62,0.7,0.91,0.94,0.87,0.89,0.87,0.94,0.98,1.13,0.94,0.98,0.83,0.96,0.98,0.89,1.3,0.68,0.91,0.77,0.91,0.64,0.79,1.34,0.87,1,0.96,0.77,1.64,,,,,,,,,,
2008,04,04470000,"Benjamin Franklin Classical Charter Public (Distri",ELA,46,8.28,7.76,0.98,0.87,0.93,0.96,0.83,1,0.93,2.09,0.85,0.98,0.87,0.8,0.96,0.96,0.87,0.83,2.22,0.98,0.96,0.87,0.98,0.93,0.89,0.91,0.98,2.04,0.89,0.8,0.98,0.87,0.96,0.93,0.98,0.93,2.24,0.96,0.96,0.98,0.96,0.96,,,,,
2008,04,04470000,"Benjamin Franklin Classical Charter Public (Distri",MATH,46,,,1,0.98,0.98,1,1,0.96,0.74,0.98,0.87,3.13,0.91,0.67,2.52,0.85,0.85,0.61,2.48,0.98,0.83,0.96,0.96,0.93,0.85,1,0.91,0.96,3.52,0.96,0.85,0.48,2.98,0.98,0.98,0.96,0.76,0.98,0.89,0.96,0.89,,,,,,
2008,05,04470000,"Benjamin Franklin Classical Charter Public (Distri",ELA,48,,,0.94,0.9,0.88,0.94,0.69,0.81,0.96,2.46,0.88,0.9,0.85,0.94,0.92,0.83,0.83,0.85,0.9,2.29,0.92,0.9,0.79,0.92,0.79,0.9,0.88,0.96,2.56,1,0.96,0.94,0.88,0.9,1,0.96,2.38,0.83,0.92,0.98,0.94,0.83,,,,,
2008,05,04470000,"Benjamin Franklin Classical Charter Public (Distri",MATH,48,,,0.94,0.96,0.88,0.94,0.83,0.92,0.92,0.75,1,3.48,0.83,0.79,3.31,0.9,0.75,0.9,2.38,0.96,0.98,0.92,0.9,0.94,0.85,0.85,0.88,0.94,2.65,0.94,0.98,0.88,3.06,0.58,0.69,0.73,0.83,0.79,0.81,0.88,0.83,,,,,,
2008,05,04470000,"Benjamin Franklin Classical Charter Public (Distri",SCI,48,,,1,0.92,0.92,0.94,0.9,0.88,0.92,0.98,0.77,0.79,0.75,0.85,0.88,0.94,0.4,0.83,0.9,3.02,2.56,0.83,1,0.96,0.79,0.77,0.56,0.98,0.67,0.94,0.85,0.65,0.92,0.88,0.94,0.98,0.92,0.98,3.38,2.25,3.15,,,,,,
2008,06,04470000,"Benjamin Franklin Classical Charter Public (Distri",ELA,46,,,0.89,0.85,0.96,0.85,0.91,0.89,0.91,3.07,0.87,0.89,0.93,0.91,0.8,0.74,0.87,0.87,0.85,2.91,0.59,0.87,0.87,0.85,0.78,0.85,0.85,0.85,2.39,0.83,0.85,0.76,0.96,0.8,0.87,0.93,2.5,0.87,0.91,0.91,0.91,0.91,,,,,
2008,06,04470000,"Benjamin Franklin Classical Charter Public (Distri",MATH,46,,,0.98,0.98,0.93,0.96,0.91,0.91,0.76,0.85,0.63,3.52,0.83,0.96,3.11,0.91,0.78,0.78,2.87,0.93,0.91,0.85,0.89,0.89,0.85,0.93,0.78,0.85,3.02,0.87,0.78,0.96,2.67,0.83,0.78,0.8,0.89,0.76,0.93,0.59,0.85,,,,,,
2008,07,04470000,"Benjamin Franklin Classical Charter Public (Distri",ELA,39,7.77,7.23,0.95,0.95,0.97,0.85,0.85,1,0.95,2.85,0.95,0.92,0.77,1,0.9,0.85,0.95,0.9,2.77,0.87,0.92,0.87,0.95,0.9,0.92,0.97,0.85,2.77,0.9,0.77,0.97,0.92,0.82,0.9,0.97,0.97,3,1,0.85,0.9,0.87,0.92,,,,,
2008,07,04470000,"Benjamin Franklin Classical Charter Public (Distri",MATH,39,,,0.95,0.97,0.72,0.82,0.92,0.85,0.74,0.85,3.31,0.97,0.69,0.82,0.92,0.77,0.87,0.64,0.9,0.82,0.87,0.9,0.87,3.31,0.97,0.9,0.79,0.79,0.85,2.85,3.28,0.74,0.87,0.67,0.59,0.85,0.95,0.67,0.79,0.85,3.08,,,,,,
2008,08,04470000,"Benjamin Franklin Classical Charter Public (Distri",ELA,34,,,0.97,0.74,0.94,0.94,0.76,0.94,0.91,0.94,2.76,0.94,0.85,1,0.79,0.94,0.82,0.97,0.88,1,2.79,1,0.97,0.79,0.88,0.82,0.88,0.91,0.65,2.44,1,0.94,0.97,0.88,0.85,0.88,0.97,3.03,0.91,1,0.91,0.76,,,,,
2008,08,04470000,"Benjamin Franklin Classical Charter Public (Distri",MATH,34,,,0.88,0.88,0.53,0.76,0.76,0.74,0.79,0.56,2,0.82,0.62,0.53,0.76,0.56,0.85,0.88,0.91,0.65,0.47,0.62,0.74,2.21,0.79,0.62,0.62,0.88,0.21,2.59,2.53,0.71,0.65,0.74,0.85,0.76,0.79,0.94,0.88,0.82,2.94,,,,,,
