REC_YEAR	ORG_CODE	SCHOOL	MAT_ID	MAT_ABBREVIATION	MCORE_HS_GRAD	MCORE_COMPL	MCORE_PCT	SORT
2012	08210000	08210605	88	Asian	7	4	57.1	100
2012	08210000	08210605	89	Hispanic/Latino	15	8	53.3	110
2012	08210000	08210605	92	Multi-race, Non-Hisp./Lat.	9	4	44.4	120
2012	08210000	08210605	90	White	269	91	33.8	140
2012	08210000		5	All Students	309	109	35.3	10
2012	08210000		11	Female	129	78	60.5	20
2012	08210000		10	Male	180	31	17.2	30
2012	08210000		12	High needs	177	61	34.5	40
2012	08210000		9	Low income	162	61	37.7	60
2012	08210000		99	Students w/disabilities	43	7	16.3	70
2012	08210000		87	Afr. Amer./Black	8	2	25	80
2012	08210000		88	Asian	7	4	57.1	100
2012	08210000		89	Hispanic/Latino	15	8	53.3	110
2012	08210000		92	Multi-race, Non-Hisp./Lat.	9	4	44.4	120
2012	08210000		90	White	269	91	33.8	140
2012	08230000	08230605	5	All Students	253	0	0	10
2012	08230000	08230605	11	Female	128	0	0	20
2012	08230000	08230605	10	Male	125	0	0	30
2012	08230000	08230605	12	High needs	229	0	0	40
2012	08230000	08230605	95	ELL	14	0	0	50
2012	08230000	08230605	9	Low income	212	0	0	60
2012	08230000	08230605	99	Students w/disabilities	66	0	0	70
2012	08230000	08230605	89	Hispanic/Latino	186	0	0	110
2012	08230000	08230605	90	White	64	0	0	140
2012	08230000		5	All Students	253	0	0	10
2012	08230000		11	Female	128	0	0	20
2012	08230000		10	Male	125	0	0	30
2012	08230000		12	High needs	229	0	0	40
2012	08230000		95	ELL	14	0	0	50
2012	08230000		9	Low income	212	0	0	60
2012	08230000		99	Students w/disabilities	66	0	0	70
2012	08230000		89	Hispanic/Latino	186	0	0	110
2012	08230000		90	White	64	0	0	140
2012	08250000	08250605	5	All Students	467	464	99.4	10
2012	08250000	08250605	11	Female	243	242	99.6	20
2012	08250000	08250605	10	Male	224	222	99.1	30
2012	08250000	08250605	12	High needs	344	341	99.1	40
2012	08250000	08250605	95	ELL	6	6	100	50
2012	08250000	08250605	9	Low income	336	333	99.1	60
2012	08250000	08250605	99	Students w/disabilities	34	31	91.2	70
2012	08250000	08250605	87	Afr. Amer./Black	32	32	100	80
2012	08250000	08250605	89	Hispanic/Latino	59	59	100	110
2012	08250000	08250605	92	Multi-race, Non-Hisp./Lat.	11	11	100	120
2012	08250000	08250605	90	White	361	358	99.2	140
2012	08250000		5	All Students	467	464	99.4	10
2012	08250000		11	Female	243	242	99.6	20
2012	08250000		10	Male	224	222	99.1	30
2012	08250000		12	High needs	344	341	99.1	40
2012	08250000		95	ELL	6	6	100	50
2012	08250000		9	Low income	336	333	99.1	60
2012	08250000		99	Students w/disabilities	34	31	91.2	70
2012	08250000		87	Afr. Amer./Black	32	32	100	80
2012	08250000		89	Hispanic/Latino	59	59	100	110
2012	08250000		92	Multi-race, Non-Hisp./Lat.	11	11	100	120
2012	08250000		90	White	361	358	99.2	140
2012	08280000	08280605	5	All Students	436	436	100	10
2012	08280000	08280605	11	Female	187	187	100	20
2012	08280000	08280605	10	Male	249	249	100	30
2012	08280000	08280605	12	High needs	332	332	100	40
2012	08280000	08280605	95	ELL	20	20	100	50
2012	08280000	08280605	9	Low income	296	296	100	60
2012	08280000	08280605	99	Students w/disabilities	92	92	100	70
2012	08280000	08280605	87	Afr. Amer./Black	15	15	100	80
2012	08280000	08280605	88	Asian	71	71	100	100
2012	08280000	08280605	89	Hispanic/Latino	99	99	100	110
2012	08280000	08280605	92	Multi-race, Non-Hisp./Lat.	7	7	100	120
2012	08280000	08280605	90	White	244	244	100	140
2012	08280000		5	All Students	436	436	100	10
2012	08280000		11	Female	187	187	100	20
2012	08280000		10	Male	249	249	100	30
2012	08280000		12	High needs	332	332	100	40
2012	08280000		95	ELL	20	20	100	50
2012	08280000		9	Low income	296	296	100	60
2012	08280000		99	Students w/disabilities	92	92	100	70
2012	08280000		87	Afr. Amer./Black	15	15	100	80
2012	08280000		88	Asian	71	71	100	100
2012	08280000		89	Hispanic/Latino	99	99	100	110
2012	08280000		92	Multi-race, Non-Hisp./Lat.	7	7	100	120
2012	08280000		90	White	244	244	100	140
2012	08290000	08290605	5	All Students	131	69	52.7	10
2012	08290000	08290605	11	Female	47	24	51.1	20
2012	08290000	08290605	10	Male	84	45	53.6	30
2012	08290000	08290605	12	High needs	121	62	51.2	40
2012	08290000	08290605	95	ELL	16	8	50	50
2012	08290000	08290605	9	Low income	101	53	52.5	60
2012	08290000	08290605	99	Students w/disabilities	66	30	45.5	70
2012	08290000	08290605	87	Afr. Amer./Black	8	5	62.5	80
2012	08290000	08290605	89	Hispanic/Latino	74	37	50	110
2012	08290000	08290605	90	White	47	25	53.2	140
2012	08290000		5	All Students	131	69	52.7	10
2012	08290000		11	Female	47	24	51.1	20
2012	08290000		10	Male	84	45	53.6	30
2012	08290000		12	High needs	121	62	51.2	40
2012	08290000		95	ELL	16	8	50	50
2012	08290000		9	Low income	101	53	52.5	60
2012	08290000		99	Students w/disabilities	66	30	45.5	70
2012	08290000		87	Afr. Amer./Black	8	5	62.5	80
2012	08290000		89	Hispanic/Latino	74	37	50	110
2012	08290000		90	White	47	25	53.2	140
2012	08300000	08300605	5	All Students	146	146	100	10
2012	08300000	08300605	11	Female	40	40	100	20
2012	08300000	08300605	10	Male	106	106	100	30
2012	08300000	08300605	12	High needs	100	100	100	40
2012	08300000	08300605	9	Low income	49	49	100	60
2012	08300000	08300605	99	Students w/disabilities	77	77	100	70
2012	08300000	08300605	87	Afr. Amer./Black	8	8	100	80
2012	08300000	08300605	89	Hispanic/Latino	8	8	100	110
2012	08300000	08300605	90	White	125	125	100	140
2012	08300000		5	All Students	146	146	100	10
2012	08300000		11	Female	40	40	100	20
2012	08300000		10	Male	106	106	100	30
2012	08300000		12	High needs	100	100	100	40
2012	08300000		9	Low income	49	49	100	60
2012	08300000		99	Students w/disabilities	77	77	100	70
2012	08300000		87	Afr. Amer./Black	8	8	100	80
2012	08300000		89	Hispanic/Latino	8	8	100	110
2012	08300000		90	White	125	125	100	140
2012	08320000	08320605	5	All Students	309	309	100	10
2012	08320000	08320605	11	Female	142	142	100	20
2012	08320000	08320605	10	Male	167	167	100	30
2012	08320000	08320605	12	High needs	176	176	100	40
2012	08320000	08320605	95	ELL	15	15	100	50
2012	08320000	08320605	9	Low income	145	145	100	60
2012	08320000	08320605	99	Students w/disabilities	51	51	100	70
2012	08320000	08320605	87	Afr. Amer./Black	6	6	100	80
2012	08320000	08320605	88	Asian	11	11	100	100
2012	08320000	08320605	89	Hispanic/Latino	45	45	100	110
2012	08320000	08320605	92	Multi-race, Non-Hisp./Lat.	9	9	100	120
2012	08320000	08320605	90	White	238	238	100	140
2012	08320000		5	All Students	309	309	100	10
2012	08320000		11	Female	142	142	100	20
2012	08320000		10	Male	167	167	100	30
2012	08320000		12	High needs	176	176	100	40
2012	08320000		95	ELL	15	15	100	50
2012	08320000		9	Low income	145	145	100	60
2012	08320000		99	Students w/disabilities	51	51	100	70
2012	08320000		87	Afr. Amer./Black	6	6	100	80
2012	08320000		88	Asian	11	11	100	100
2012	08320000		89	Hispanic/Latino	45	45	100	110
2012	08320000		92	Multi-race, Non-Hisp./Lat.	9	9	100	120
2012	08320000		90	White	238	238	100	140
2012	08510000	08510605	5	All Students	103	103	100	10
2012	08510000	08510605	11	Female	42	42	100	20
2012	08510000	08510605	10	Male	61	61	100	30
2012	08510000	08510605	12	High needs	58	58	100	40
2012	08510000	08510605	9	Low income	47	47	100	60
2012	08510000	08510605	99	Students w/disabilities	21	21	100	70
2012	08510000	08510605	90	White	95	95	100	140
2012	08510000		5	All Students	103	103	100	10
2012	08510000		11	Female	42	42	100	20
2012	08510000		10	Male	61	61	100	30
2012	08510000		12	High needs	58	58	100	40
2012	08510000		9	Low income	47	47	100	60
2012	08510000		99	Students w/disabilities	21	21	100	70
2012	08510000		90	White	95	95	100	140
2012	08520000	08520605	5	All Students	162	162	100	10
2012	08520000	08520605	11	Female	63	63	100	20
2012	08520000	08520605	10	Male	99	99	100	30
2012	08520000	08520605	12	High needs	90	90	100	40
2012	08520000	08520605	9	Low income	51	51	100	60
2012	08520000	08520605	99	Students w/disabilities	60	60	100	70
2012	08520000	08520605	90	White	160	160	100	140
2012	08520000		5	All Students	162	162	100	10
2012	08520000		11	Female	63	63	100	20
2012	08520000		10	Male	99	99	100	30
2012	08520000		12	High needs	90	90	100	40
2012	08520000		9	Low income	51	51	100	60
2012	08520000		99	Students w/disabilities	60	60	100	70
2012	08520000		90	White	160	160	100	140
2012	08530000	08530605	5	All Students	283	129	45.6	10
2012	08530000	08530605	11	Female	111	61	55	20
2012	08530000	08530605	10	Male	172	68	39.5	30
2012	08530000	08530605	12	High needs	205	82	40	40
2012	08530000	08530605	95	ELL	21	5	23.8	50
2012	08530000	08530605	9	Low income	157	75	47.8	60
2012	08530000	08530605	99	Students w/disabilities	90	8	8.9	70
2012	08530000	08530605	87	Afr. Amer./Black	12	4	33.3	80
2012	08530000	08530605	89	Hispanic/Latino	69	36	52.2	110
2012	08530000	08530605	92	Multi-race, Non-Hisp./Lat.	6	3	50	120
2012	08530000	08530605	90	White	189	81	42.9	140
2012	08530000		5	All Students	283	129	45.6	10
2012	08530000		11	Female	111	61	55	20
2012	08530000		10	Male	172	68	39.5	30
2012	08530000		12	High needs	205	82	40	40
2012	08530000		95	ELL	21	5	23.8	50
2012	08530000		9	Low income	157	75	47.8	60
2012	08530000		99	Students w/disabilities	90	8	8.9	70
2012	08530000		87	Afr. Amer./Black	12	4	33.3	80
2012	08530000		89	Hispanic/Latino	69	36	52.2	110
2012	08530000		92	Multi-race, Non-Hisp./Lat.	6	3	50	120
2012	08530000		90	White	189	81	42.9	140
2012	08540000	08540605	5	All Students	96	96	100	10
2012	08540000	08540605	11	Female	35	35	100	20
2012	08540000	08540605	10	Male	61	61	100	30
2012	08540000	08540605	12	High needs	66	66	100	40
2012	08540000	08540605	9	Low income	34	34	100	60
2012	08540000	08540605	99	Students w/disabilities	41	41	100	70
2012	08540000	08540605	90	White	89	89	100	140
2012	08540000		5	All Students	96	96	100	10
2012	08540000		11	Female	35	35	100	20
2012	08540000		10	Male	61	61	100	30
2012	08540000		12	High needs	66	66	100	40
2012	08540000		9	Low income	34	34	100	60
2012	08540000		99	Students w/disabilities	41	41	100	70
2012	08540000		90	White	89	89	100	140
2012	08550000	08550605	5	All Students	127	0	0	10
2012	08550000	08550605	11	Female	52	0	0	20
2012	08550000	08550605	10	Male	75	0	0	30
2012	08550000	08550605	12	High needs	52	0	0	40
2012	08550000	08550605	9	Low income	38	0	0	60
2012	08550000	08550605	99	Students w/disabilities	27	0	0	70
2012	08550000	08550605	90	White	123	0	0	140
2012	08550000		5	All Students	127	0	0	10
2012	08550000		11	Female	52	0	0	20
2012	08550000		10	Male	75	0	0	30
2012	08550000		12	High needs	52	0	0	40
2012	08550000		9	Low income	38	0	0	60
2012	08550000		99	Students w/disabilities	27	0	0	70
2012	08550000		90	White	123	0	0	140
2012	08600000	08600605	5	All Students	123	5	4.1	10
2012	08600000	08600605	11	Female	45	2	4.4	20
2012	08600000	08600605	10	Male	78	3	3.8	30
2012	08600000	08600605	12	High needs	85	1	1.2	40
2012	08600000	08600605	9	Low income	57	1	1.8	60
2012	08600000	08600605	99	Students w/disabilities	44	0	0	70
2012	08600000	08600605	90	White	115	5	4.3	140
2012	08600000		5	All Students	123	5	4.1	10
2012	08600000		11	Female	45	2	4.4	20
2012	08600000		10	Male	78	3	3.8	30
2012	08600000		12	High needs	85	1	1.2	40
2012	08600000		9	Low income	57	1	1.8	60
2012	08600000		99	Students w/disabilities	44	0	0	70
2012	08600000		90	White	115	5	4.3	140
2012	08710000	08710605	5	All Students	319	259	81.2	10
2012	08710000	08710605	11	Female	139	122	87.8	20
2012	08710000	08710605	10	Male	180	137	76.1	30
2012	08710000	08710605	12	High needs	114	66	57.9	40
2012	08710000	08710605	9	Low income	53	39	73.6	60
2012	08710000	08710605	99	Students w/disabilities	76	34	44.7	70
2012	08710000	08710605	89	Hispanic/Latino	8	8	100	110
2012	08710000	08710605	90	White	304	245	80.6	140
2012	08710000		5	All Students	319	259	81.2	10
2012	08710000		11	Female	139	122	87.8	20
2012	08710000		10	Male	180	137	76.1	30
2012	08710000		12	High needs	114	66	57.9	40
2012	08710000		9	Low income	53	39	73.6	60
2012	08710000		99	Students w/disabilities	76	34	44.7	70
2012	08710000		89	Hispanic/Latino	8	8	100	110
2012	08710000		90	White	304	245	80.6	140
2012	08720000	08720605	5	All Students	270	264	97.8	10
2012	08720000	08720605	11	Female	111	108	97.3	20
2012	08720000	08720605	10	Male	159	156	98.1	30
2012	08720000	08720605	12	High needs	189	184	97.4	40
2012	08720000	08720605	9	Low income	160	157	98.1	60
2012	08720000	08720605	99	Students w/disabilities	64	61	95.3	70
2012	08720000	08720605	87	Afr. Amer./Black	79	78	98.7	80
2012	08720000	08720605	89	Hispanic/Latino	20	19	95	110
2012	08720000	08720605	92	Multi-race, Non-Hisp./Lat.	8	8	100	120
2012	08720000	08720605	90	White	162	158	97.5	140
2012	08720000		5	All Students	270	264	97.8	10
2012	08720000		11	Female	111	108	97.3	20
2012	08720000		10	Male	159	156	98.1	30
2012	08720000		12	High needs	189	184	97.4	40
2012	08720000		9	Low income	160	157	98.1	60
2012	08720000		99	Students w/disabilities	64	61	95.3	70
2012	08720000		87	Afr. Amer./Black	79	78	98.7	80
2012	08720000		89	Hispanic/Latino	20	19	95	110
2012	08720000		92	Multi-race, Non-Hisp./Lat.	8	8	100	120
2012	08720000		90	White	162	158	97.5	140
2012	08730000	08730605	5	All Students	141	26	18.4	10
2012	08730000	08730605	11	Female	29	11	37.9	20
2012	08730000	08730605	10	Male	112	15	13.4	30
2012	08730000	08730605	12	High needs	75	8	10.7	40
2012	08730000	08730605	9	Low income	46	3	6.5	60
2012	08730000	08730605	99	Students w/disabilities	46	7	15.2	70
2012	08730000	08730605	90	White	137	25	18.2	140
2012	08730000		5	All Students	141	26	18.4	10
2012	08730000		11	Female	29	11	37.9	20
2012	08730000		10	Male	112	15	13.4	30
2012	08730000		12	High needs	75	8	10.7	40
2012	08730000		9	Low income	46	3	6.5	60
2012	08730000		99	Students w/disabilities	46	7	15.2	70
2012	08730000		90	White	137	25	18.2	140
2012	08760000	08760605	5	All Students	231	231	100	10
2012	08760000	08760605	11	Female	97	97	100	20
2012	08760000	08760605	10	Male	134	134	100	30
2012	08760000	08760605	12	High needs	125	125	100	40
2012	08760000	08760605	9	Low income	94	94	100	60
2012	08760000	08760605	99	Students w/disabilities	47	47	100	70
2012	08760000	08760605	89	Hispanic/Latino	18	18	100	110
2012	08760000	08760605	90	White	213	213	100	140
2012	08760000		5	All Students	231	231	100	10
2012	08760000		11	Female	97	97	100	20
2012	08760000		10	Male	134	134	100	30
2012	08760000		12	High needs	125	125	100	40
2012	08760000		9	Low income	94	94	100	60
2012	08760000		99	Students w/disabilities	47	47	100	70
2012	08760000		89	Hispanic/Latino	18	18	100	110
2012	08760000		90	White	213	213	100	140
2012	08780000	08780605	5	All Students	211	211	100	10
2012	08780000	08780605	11	Female	95	95	100	20
2012	08780000	08780605	10	Male	116	116	100	30
2012	08780000	08780605	12	High needs	101	101	100	40
2012	08780000	08780605	9	Low income	53	53	100	60
2012	08780000	08780605	99	Students w/disabilities	70	70	100	70
2012	08780000	08780605	90	White	200	200	100	140
2012	08780000		5	All Students	211	211	100	10
2012	08780000		11	Female	95	95	100	20
2012	08780000		10	Male	116	116	100	30
2012	08780000		12	High needs	101	101	100	40
2012	08780000		9	Low income	53	53	100	60
2012	08780000		99	Students w/disabilities	70	70	100	70
2012	08780000		90	White	200	200	100	140
2012	08790000	08790605	5	All Students	145	145	100	10
2012	08790000	08790605	11	Female	64	64	100	20
2012	08790000	08790605	10	Male	81	81	100	30
2012	08790000	08790605	12	High needs	78	78	100	40
2012	08790000	08790605	9	Low income	55	55	100	60
2012	08790000	08790605	99	Students w/disabilities	39	39	100	70
2012	08790000	08790605	87	Afr. Amer./Black	6	6	100	80
2012	08790000	08790605	90	White	132	132	100	140
2012	08790000		5	All Students	145	145	100	10
2012	08790000		11	Female	64	64	100	20
2012	08790000		10	Male	81	81	100	30
2012	08790000		12	High needs	78	78	100	40
2012	08790000		9	Low income	55	55	100	60
2012	08790000		99	Students w/disabilities	39	39	100	70
2012	08790000		87	Afr. Amer./Black	6	6	100	80
2012	08790000		90	White	132	132	100	140
2012	08850000	08850605	5	All Students	320	320	100	10
2012	08850000	08850605	11	Female	136	136	100	20
2012	08850000	08850605	10	Male	184	184	100	30
2012	08850000	08850605	12	High needs	180	180	100	40
2012	08850000	08850605	9	Low income	130	130	100	60
2012	08850000	08850605	99	Students w/disabilities	80	80	100	70
2012	08850000	08850605	89	Hispanic/Latino	51	51	100	110
2012	08850000	08850605	92	Multi-race, Non-Hisp./Lat.	12	12	100	120
2012	08850000	08850605	90	White	252	252	100	140
2012	08850000		5	All Students	320	320	100	10
2012	08850000		11	Female	136	136	100	20
2012	08850000		10	Male	184	184	100	30
2012	08850000		12	High needs	180	180	100	40
2012	08850000		9	Low income	130	130	100	60
2012	08850000		99	Students w/disabilities	80	80	100	70
2012	08850000		89	Hispanic/Latino	51	51	100	110
2012	08850000		92	Multi-race, Non-Hisp./Lat.	12	12	100	120
2012	08850000		90	White	252	252	100	140
2012	09100000	09100705	5	All Students	103	0	0	10
2012	09100000	09100705	11	Female	72	0	0	20
2012	09100000	09100705	10	Male	31	0	0	30
2012	09100000	09100705	12	High needs	50	0	0	40
2012	09100000	09100705	9	Low income	43	0	0	60
2012	09100000	09100705	99	Students w/disabilities	14	0	0	70
2012	09100000	09100705	90	White	95	0	0	140
2012	09100000		5	All Students	103	0	0	10
2012	09100000		11	Female	72	0	0	20
2012	09100000		10	Male	31	0	0	30
2012	09100000		12	High needs	50	0	0	40
2012	09100000		9	Low income	43	0	0	60
2012	09100000		99	Students w/disabilities	14	0	0	70
2012	09100000		90	White	95	0	0	140
2012	09130000	09130705	5	All Students	111	111	100	10
2012	09130000	09130705	11	Female	77	77	100	20
2012	09130000	09130705	10	Male	34	34	100	30
2012	09130000	09130705	12	High needs	53	53	100	40
2012	09130000	09130705	9	Low income	34	34	100	60
2012	09130000	09130705	99	Students w/disabilities	26	26	100	70
2012	09130000	09130705	89	Hispanic/Latino	11	11	100	110
2012	09130000	09130705	90	White	94	94	100	140
2012	09130000		5	All Students	111	111	100	10
2012	09130000		11	Female	77	77	100	20
2012	09130000		10	Male	34	34	100	30
2012	09130000		12	High needs	53	53	100	40
2012	09130000		9	Low income	34	34	100	60
