FY_CODE,DISTRICT_CODE,DIST_NAME,SCHOOL_CODE,SCHOOL_NAME,ARH_SCH_PERCENTILE,ARH_SCH_TYPE,ARH_LEVEL,ARH_LEVEL_REASON_PERF,CUMPPI_ALL,CUMPPI_HN
2013,02950000,Tewksbury,02950010,Heath-Brook,,"Early Elementary School","Insufficient data",,,
2013,02950000,Tewksbury,02950020,"North Street",40,"Elementary School","Level 2","Not meeting gap narrowing goals",71,61
2013,02950000,Tewksbury,02950023,"John F. Ryan",50,"Elementary School","Level 2","Not meeting gap narrowing goals",75,70
2013,02950000,Tewksbury,02950025,"Louise Davy Trahan",50,"Elementary School","Level 1","Meeting gap narrowing goals",85,
2013,02950000,Tewksbury,02950305,"John W. Wynn Middle",56,"Middle School","Level 2","Not meeting gap narrowing goals",74,65
2013,02950000,Tewksbury,02950505,"Tewksbury Memorial High",56,"High School","Level 1","Meeting gap narrowing goals",91,80
2013,02960000,Tisbury,02960005,"Tisbury Elementary",82,"Elementary-Middle School","Level 1","Meeting gap narrowing goals",90,88
2013,02980000,Topsfield,02980005,"Proctor Elementary",82,"Elementary School","Level 2","Not meeting gap narrowing goals",75,57
2013,02980000,Topsfield,02980010,"Steward Elementary",,"Elementary School","Level 1","Meeting gap narrowing goals",80,
2013,03000000,Truro,03000005,"Truro Central",73,"Elementary School","Level 2","Not meeting gap narrowing goals",69,
2013,03010000,Tyngsborough,03010020,"Tyngsborough Elementary",57,"Elementary School","Level 1","Meeting gap narrowing goals",82,78
2013,03010000,Tyngsborough,03010305,"Tyngsborough Middle",67,"Middle School","Level 2","Not meeting gap narrowing goals",86,73
2013,03010000,Tyngsborough,03010505,"Tyngsborough High School",76,"High School","Level 1","Meeting gap narrowing goals",92,
2013,03040000,Uxbridge,03040005,"Taft Early Learning Center",,"Early Elementary School","Insufficient data",,,
2013,03040000,Uxbridge,03040015,"McCloskey Middle School",34,"Middle School","Level 2","Not meeting gap narrowing goals",48,42
2013,03040000,Uxbridge,03040020,"Whitin Elementary School",40,"Elementary School","Level 2","Not meeting gap narrowing goals",61,53
2013,03040000,Uxbridge,03040505,"Uxbridge High",36,"High School","Level 2","Not meeting gap narrowing goals",71,
2013,03050000,Wakefield,03050005,Dolbeare,56,"Elementary School","Level 2","Not meeting gap narrowing goals",59,38
2013,03050000,Wakefield,03050015,"Woodville School",75,"Elementary School","Level 2","Not meeting gap narrowing goals",73,49
2013,03050000,Wakefield,03050020,Greenwood,78,"Elementary School","Level 2","Not meeting gap narrowing goals",79,46
2013,03050000,Wakefield,03050040,Walton,84,"Elementary School","Level 1","Meeting gap narrowing goals",91,
2013,03050000,Wakefield,03050310,"Galvin Middle School",64,"Middle School","Level 2","Not meeting gap narrowing goals",58,44
2013,03050000,Wakefield,03050505,"Wakefield Memorial High",58,"High School","Level 1","Meeting gap narrowing goals",86,90
2013,03060000,Wales,03060005,"Wales Elementary",71,"Elementary School","Level 1","Meeting gap narrowing goals",91,99
2013,03070000,Walpole,03070002,"Daniel Feeney Preschool Center",,"Early Elementary School","Insufficient data",,,
2013,03070000,Walpole,03070005,"Elm Street School",63,"Elementary School","Level 2","Not meeting gap narrowing goals",72,51
2013,03070000,Walpole,03070010,Boyden,78,"Elementary School","Level 2","Not meeting gap narrowing goals",83,72
2013,03070000,Walpole,03070015,Fisher,86,"Elementary School","Level 2","Not meeting gap narrowing goals",87,38
2013,03070000,Walpole,03070018,"Old Post Road",82,"Elementary School","Level 1","Meeting gap narrowing goals",84,76
2013,03070000,Walpole,03070305,"Bird Middle",79,"Middle School","Level 2","Not meeting gap narrowing goals",71,58
2013,03070000,Walpole,03070310,"Eleanor N Johnson Middle",68,"Middle School","Level 2","Not meeting gap narrowing goals",74,67
2013,03070000,Walpole,03070505,"Walpole High",75,"High School","Level 2","Not meeting gap narrowing goals",82,73
2013,03080000,Waltham,03080005,"William F. Stanley Elementary School",50,"Elementary School","Level 1","Meeting gap narrowing goals",76,76
2013,03080000,Waltham,03080032,"Douglas MacArthur Elementary School",49,"Elementary School","Level 2","Not meeting gap narrowing goals",74,51
2013,03080000,Waltham,03080040,"Northeast Elementary School",36,"Elementary School","Level 3","Among lowest performing 20% of subgroups",85,71
2013,03080000,Waltham,03080050,"Thomas R Plympton Elementary School",39,"Elementary School","Level 2","Not meeting gap narrowing goals",57,59
2013,03080000,Waltham,03080060,"James Fitzgerald Elementary School",57,"Elementary School","Level 1","Meeting gap narrowing goals",92,91
2013,03080000,Waltham,03080065,"Henry Whittemore Elementary School",16,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",58,60
2013,03080000,Waltham,03080404,"John F Kennedy Middle",38,"Middle School","Level 2","Not meeting gap narrowing goals",52,55
2013,03080000,Waltham,03080415,"John W. McDevitt Middle School",52,"Middle School","Level 2","Not meeting gap narrowing goals",72,75
2013,03080000,Waltham,03080505,"Waltham Sr High",39,"High School","Level 2","Not meeting gap narrowing goals",75,66
2013,03090000,Ware,03090020,"Stanley M Koziol Elementary School",,"Elementary School","Level 2","Not meeting gap narrowing goals",50,50
2013,03090000,Ware,03090305,"Ware Middle School",26,"Elementary School","Level 2","Not meeting gap narrowing goals",63,73
2013,03090000,Ware,03090505,"Ware Junior/Senior High School",20,"Middle-High School or K-12","Level 3","Among lowest performing 20% of schools",58,60
2013,03100000,Wareham,03100003,"John William Decas",20,"Elementary School","Level 3","Among lowest performing 20% of schools",43,52
2013,03100000,Wareham,03100017,"Minot Forest",37,"Elementary School","Level 2","Not meeting gap narrowing goals",63,65
2013,03100000,Wareham,03100025,"East Wareham School",,"Early Elementary School","Insufficient data",,,
2013,03100000,Wareham,03100305,"Wareham Middle",16,"Middle School","Level 3","Among lowest performing 20% of schools",54,55
2013,03100000,Wareham,03100310,"West Wareham Academy",,"Middle-High School or K-12","Insufficient data",,,
2013,03100000,Wareham,03100315,"Wareham Cooperative Junior/Senior High School",,"Middle-High School or K-12","Insufficient data",,,
2013,03100000,Wareham,03100505,"Wareham Senior High",28,"High School","Level 1","Meeting gap narrowing goals",85,79
2013,03140000,Watertown,03140015,Cunniff,32,"Elementary School","Level 2","Not meeting gap narrowing goals",50,29
2013,03140000,Watertown,03140020,Hosmer,32,"Elementary School","Level 2","Not meeting gap narrowing goals",57,58
2013,03140000,Watertown,03140025,"James Russell Lowell",42,"Elementary School","Level 2","Not meeting gap narrowing goals",56,37
2013,03140000,Watertown,03140305,"Watertown Middle",41,"Middle School","Level 2","Not meeting gap narrowing goals",53,57
2013,03140000,Watertown,03140505,"Watertown High",39,"High School","Level 2","Not meeting gap narrowing goals",74,81
2013,03150000,Wayland,03150005,"Claypit Hill School",84,"Elementary School","Level 2","Not meeting gap narrowing goals",87,71
2013,03150000,Wayland,03150015,"Happy Hollow School",81,"Elementary School","Level 2","Not meeting gap narrowing goals",62,53
2013,03150000,Wayland,03150020,"Loker School",,"Early Elementary School","Insufficient data",,,
2013,03150000,Wayland,03150305,"Wayland Middle School",98,"Middle School","Level 1","Meeting gap narrowing goals",100,95
2013,03150000,Wayland,03150505,"Wayland High School",84,"High School","Level 1","Meeting gap narrowing goals",99,92
2013,03160000,Webster,03160015,"Park Avenue Elementary",,"Early Elementary School","Insufficient data",,,
2013,03160000,Webster,03160305,"Webster Middle School",8,"Elementary School","Level 3","Among lowest performing 20% of schools and subgroups",44,41
2013,03160000,Webster,03160505,"Bartlett Jr Sr High School",9,"Middle-High School or K-12","Level 3","Among lowest performing 20% of schools and subgroups",44,40
2013,03170000,Wellesley,03170005,"Katharine Lee Bates",84,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2013,03170000,Wellesley,03170015,"Joseph E Fiske",77,"Elementary School","Level 2","Not meeting gap narrowing goals",96,69
2013,03170000,Wellesley,03170020,"John D Hardy",75,"Elementary School","Level 1","Meeting gap narrowing goals",86,86
2013,03170000,Wellesley,03170025,Hunnewell,79,"Elementary School","Level 1","Meeting gap narrowing goals",82,79
2013,03170000,Wellesley,03170045,Schofield,53,"Elementary School","Level 2","Not meeting gap narrowing goals",73,73
2013,03170000,Wellesley,03170048,"Sprague Elementary School",95,"Elementary School","Level 1","Meeting gap narrowing goals",100,89
2013,03170000,Wellesley,03170050,"Ernest F Upham",79,"Elementary School","Level 1","Meeting gap narrowing goals",83,
2013,03170000,Wellesley,03170305,"Wellesley Middle",84,"Middle School","Level 1","Meeting gap narrowing goals",89,75
2013,03170000,Wellesley,03170505,"Wellesley Sr High",89,"High School","Level 1","Meeting gap narrowing goals",100,93
2013,03180000,Wellfleet,03180005,"Wellfleet Elementary",79,"Elementary School","Level 1","Meeting gap narrowing goals",85,
2013,03210000,Westborough,03210005,"J Harding Armstrong",,"Elementary School","Level 2","Not meeting gap narrowing goals",88,63
2013,03210000,Westborough,03210010,"Annie E Fales",,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2013,03210000,Westborough,03210025,"Elsie A Hastings Elementary",,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2013,03210000,Westborough,03210045,"Mill Pond School",86,"Elementary School","Level 2","Not meeting gap narrowing goals",89,74
2013,03210000,Westborough,03210305,"Sarah W Gibbons Middle",96,"Middle School","Level 1","Meeting gap narrowing goals",100,90
2013,03210000,Westborough,03210505,"Westborough High",93,"High School","Level 1","Meeting gap narrowing goals",96,93
2013,03220000,"West Boylston",03220005,"Major Edwards Elementary",65,"Elementary School","Level 2","Not meeting gap narrowing goals",69,67
2013,03220000,"West Boylston",03220505,"West Boylston Junior/Senior High",56,"Middle-High School or K-12","Level 2","Not meeting gap narrowing goals",61,67
2013,03230000,"West Bridgewater",03230003,"Rose L Macdonald",,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2013,03230000,"West Bridgewater",03230005,"Spring Street School",,"Early Elementary School","Insufficient data",,,
2013,03230000,"West Bridgewater",03230305,"Howard School",71,"Elementary School","Level 1","Meeting gap narrowing goals",84,76
2013,03230000,"West Bridgewater",03230505,"West Bridgewater Junior/Senior",84,"Middle-High School or K-12","Level 2","Not meeting gap narrowing goals",77,52
2013,03250000,Westfield,03250003,"Fort Meadow Early Childhood Center",,"Early Elementary School","Insufficient data",,,
2013,03250000,Westfield,03250015,"Franklin Ave",6,"Elementary School","Level 3","Among lowest performing 20% of schools",53,63
2013,03250000,Westfield,03250020,"Abner Gibbs",20,"Elementary School","Level 3","Among lowest performing 20% of schools",58,70
2013,03250000,Westfield,03250025,Highland,43,"Elementary School","Level 2","Not meeting gap narrowing goals",72,70
2013,03250000,Westfield,03250033,"Munger Hill",59,"Elementary School","Level 2","Not meeting gap narrowing goals",65,53
2013,03250000,Westfield,03250036,"Paper Mill",28,"Elementary School","Level 2","Not meeting gap narrowing goals",46,53
2013,03250000,Westfield,03250040,"Southampton Road",50,"Elementary School","Level 2","Not meeting gap narrowing goals",58,69
2013,03250000,Westfield,03250055,"Juniper Park",33,"Elementary School","Level 2","Not meeting gap narrowing goals",58,
2013,03250000,Westfield,03250305,"North Middle School",29,"Middle School","Level 2","Not meeting gap narrowing goals",64,72
2013,03250000,Westfield,03250310,"South Middle School",15,"Middle School","Level 3","Among lowest performing 20% of schools and subgroups",45,46
2013,03250000,Westfield,03250505,"Westfield High",24,"High School","Level 2","Not meeting gap narrowing goals",81,73
2013,03250000,Westfield,03250605,"Westfield Vocational Technical High",11,"High School","Level 3","Among lowest performing 20% of schools",85,87
2013,03260000,Westford,03260004,"Abbot Elementary",84,"Elementary School","Level 2","Not meeting gap narrowing goals",80,56
2013,03260000,Westford,03260007,"Day Elementary",96,"Elementary School","Level 2","Not meeting gap narrowing goals",100,72
2013,03260000,Westford,03260013,"Millennium Elementary",,"Early Elementary School","Insufficient data",,,
2013,03260000,Westford,03260015,Nabnasset,,"Early Elementary School","Insufficient data",,,
2013,03260000,Westford,03260025,"Col John Robinson",,"Early Elementary School","Insufficient data",,,
2013,03260000,Westford,03260045,"John A. Crisafulli Elementary School",98,"Elementary School","Level 1","Meeting gap narrowing goals",100,78
2013,03260000,Westford,03260055,"Rita E. Miller Elementary School",,"Early Elementary School","Insufficient data",,,
2013,03260000,Westford,03260310,"Blanchard Middle",99,"Middle School","Level 1","Meeting gap narrowing goals",100,79
2013,03260000,Westford,03260330,"Stony Brook School",99,"Middle School","Level 1","Meeting gap narrowing goals",100,86
2013,03260000,Westford,03260505,"Westford Academy",95,"High School","Level 1","Meeting gap narrowing goals",100,98
2013,03270000,Westhampton,03270005,"Westhampton Elementary School",88,"Elementary School","Level 1","Meeting gap narrowing goals",96,
2013,03300000,Weston,03300010,Country,,"Elementary School","Level 1","Meeting gap narrowing goals",85,
2013,03300000,Weston,03300012,"Field Elementary School",93,"Elementary School","Level 1","Meeting gap narrowing goals",100,86
2013,03300000,Weston,03300015,Woodland,,"Elementary School","Level 1","Meeting gap narrowing goals",100,
2013,03300000,Weston,03300305,"Weston Middle",93,"Middle School","Level 1","Meeting gap narrowing goals",100,85
2013,03300000,Weston,03300505,"Weston High",89,"High School","Level 1","Meeting gap narrowing goals",97,
2013,03310000,Westport,03310015,"Alice A Macomber",,"Early Elementary School","Insufficient data",,,
2013,03310000,Westport,03310030,"Westport Elementary",44,"Elementary School","Level 2","Not meeting gap narrowing goals",69,68
2013,03310000,Westport,03310305,"Westport Middle",58,"Middle School","Level 2","Not meeting gap narrowing goals",68,67
2013,03310000,Westport,03310505,"Westport High",30,"High School","Level 1","Meeting gap narrowing goals",75,77
2013,03320000,"West Springfield",03320001,"Cowing Early Childhood",,"Early Elementary School","Insufficient data",,,
